embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,party_won_total,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_abstain,politician_percentage_absent,won_percentage,won_total,rebel_percentage,rebel_total,party_won_percentage,approved_total,approved_percentage,percentage_yes,percentage_no,percentage_abstain,percentage_absent,avg_percentage_approved
2009-06-01,0590042760718,Annicka,Engblom,KVINNA,1967,M,22,1958,48.61,35.65,12.98,2.75,52.69,7678,4005,2539,151,983,2134,1913,0,0,221,1959,58.76,89.64,0.00,0.00,10.36,22,22,0,0,0,100.00,0.00,0.00,0.00,100.00,22,0.00,0,100.00,22,100.00,52.16,33.07,1.97,12.80,100.00
2008-11-01,088028607414,Lena,Asplund,KVINNA,1956,M,51,1958,52.75,29.38,15.64,2.23,53.14,17799,10103,4449,480,2767,4947,4372,0,3,572,1959,57.73,88.38,0.00,0.06,11.56,51,51,0,0,0,100.00,0.00,0.00,0.00,100.00,51,0.00,0,100.00,51,100.00,56.76,25.00,2.70,15.55,100.00
2025-09-01,037781229619,Staffan,Eklöf,MAN,1965,SD,2,1975,76.94,5.30,13.33,4.44,55.01,698,537,37,31,93,144,125,0,0,19,1977,76.39,86.81,0.00,0.00,13.19,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,76.93,5.30,4.44,13.32,100.00
2014-02-01,0133767709317,Phia,Andersson,KVINNA,1955,S,41,1963,56.37,21.87,15.03,6.73,56.88,14309,8863,2806,604,2036,4592,1899,1787,194,712,1962,50.89,41.35,38.92,4.22,15.51,20,20,19,2,0,48.78,46.34,4.88,0.00,48.78,20,0.00,0,48.78,41,100.00,61.94,19.61,4.22,14.23,100.00
2003-06-01,0900815713419,Olle,Sandahl,MAN,1950,KD,6,1954,61.14,15.65,17.09,6.13,55.01,2094,1256,333,146,359,198,58,50,42,48,1951,69.70,29.29,25.25,21.21,24.24,3,2,2,2,0,33.33,33.33,33.33,0.00,33.33,2,0.00,0,50.00,6,100.00,59.98,15.90,6.97,17.14,100.00
2015-10-01,069309987221,Johan,Hultberg,MAN,1985,M,3,1969,64.83,15.55,16.34,3.30,54.73,1047,651,174,46,176,252,133,68,0,51,1968,47.62,52.78,26.98,0.00,20.24,2,2,1,0,0,66.67,33.33,0.00,0.00,66.67,2,0.00,0,66.67,3,100.00,62.18,16.62,4.39,16.81,100.00
2025-05-01,065105536026,Niklas,Karlsson,MAN,1974,S,102,1975,57.24,17.12,14.43,11.22,55.55,35598,20139,6518,3996,4945,10812,3943,3685,1741,1443,1975,52.43,36.47,34.08,16.10,13.35,49,35,31,14,22,34.31,30.39,13.73,21.57,34.31,35,0.00,0,48.04,102,100.00,56.57,18.31,11.23,13.89,100.00
2007-03-01,0780836041816,Mats,Berglind,MAN,1952,S,80,1958,60.48,19.85,17.61,2.06,51.50,27920,16366,5960,598,4996,10400,3967,4221,196,2016,1958,50.32,38.14,40.59,1.88,19.38,40,37,41,2,0,46.25,51.25,2.50,0.00,46.25,37,1.25,1,50.00,80,100.00,58.62,21.35,2.14,17.89,100.00
2007-02-01,0517869568019,Mikael,Johansson,MAN,1960,MP,47,1958,55.82,25.05,16.94,2.20,52.05,16403,9720,3658,338,2687,893,268,363,142,120,1963,57.31,30.01,40.65,15.90,13.44,19,15,18,7,7,31.91,38.30,14.89,14.89,31.91,15,0.00,0,40.43,47,100.00,59.26,22.30,2.06,16.38,100.00
2018-01-01,0750727320521,Jonas,Gunnarsson,MAN,1980,S,17,1969,69.89,16.55,11.34,2.23,54.01,5933,4160,982,126,665,1921,1735,0,2,184,1969,47.79,90.32,0.00,0.10,9.58,17,9,0,0,8,52.94,0.00,0.00,47.06,52.94,9,0.00,0,100.00,17,100.00,70.12,16.55,2.12,11.21,100.00
2010-11-01,0603753860213,Carina,Herrstedt,KVINNA,1971,SD,2,1963,93.99,0.43,5.59,0.00,54.44,698,656,3,0,39,40,36,0,0,4,1968,90.00,90.00,0.00,0.00,10.00,2,2,0,0,0,100.00,0.00,0.00,0.00,100.00,2,0.00,0,100.00,2,100.00,93.98,0.43,0.00,5.59,100.00
2015-02-01,0825441263617,Birger,Lahti,MAN,1964,V,22,1969,67.47,14.21,13.33,4.98,55.01,7678,5377,1015,349,937,462,255,135,39,33,1970,42.86,55.19,29.22,8.44,7.14,13,13,7,2,0,59.09,31.82,9.09,0.00,59.09,13,0.00,0,59.09,22,100.00,70.03,13.22,4.55,12.20,100.00
2015-11-01,0554852839719,Mikael,Dahlqvist,MAN,1967,S,25,1969,69.36,15.60,13.31,1.73,55.01,8725,5833,1644,187,1061,2825,2396,102,2,325,1968,49.56,84.81,3.61,0.07,11.50,24,22,1,0,2,88.00,4.00,0.00,8.00,88.00,22,0.00,0,96.00,25,100.00,66.85,18.84,2.14,12.16,100.00
2016-02-01,0262017901513,Beatrice,Ask,KVINNA,1956,M,33,1969,57.06,22.05,14.70,6.19,55.30,11517,7543,1914,518,1542,2772,1621,734,73,344,1968,48.81,58.48,26.48,2.63,12.41,22,22,10,1,0,66.67,30.30,3.03,0.00,66.67,22,0.00,0,66.67,33,100.00,65.49,16.62,4.50,13.39,100.00
2019-04-01,065105536026,Niklas,Karlsson,MAN,1974,S,123,1973,61.41,17.29,11.92,9.38,53.01,42927,25682,7309,4864,5072,12300,9967,693,87,1553,1972,52.00,81.03,5.63,0.71,12.63,115,114,8,1,0,92.68,6.50,0.81,0.00,92.68,114,0.00,0,93.50,123,100.00,59.83,17.03,11.33,11.82,100.00
2013-12-01,0879782396219,Olle,Thorell,MAN,1967,S,85,1963,65.81,18.16,9.79,6.25,55.79,29665,19419,5861,1679,2706,9520,3933,3788,779,1020,1962,50.00,41.31,39.79,8.18,10.71,40,20,33,8,24,23.53,38.82,9.41,28.24,23.53,20,0.00,0,47.06,85,100.00,65.46,19.76,5.66,9.12,100.00
2016-05-01,0954072997110,Carl,Schlyter,MAN,1968,MP,47,1969,67.78,17.22,11.76,3.23,54.38,16403,11209,2707,628,1859,1175,1015,30,19,111,1968,48.00,86.38,2.55,1.62,9.45,44,42,2,1,2,89.36,4.26,2.13,4.26,87.23,41,2.13,1,93.62,46,97.87,68.34,16.50,3.83,11.33,98.46
2023-02-01,0834510274913,Charlotte,Nordström,KVINNA,1963,M,21,1975,55.83,15.71,15.21,13.26,52.58,7329,4005,1239,952,1133,1428,1244,0,0,184,1976,50.00,87.11,0.00,0.00,12.89,21,21,0,0,0,100.00,0.00,0.00,0.00,100.00,21,0.00,0,100.00,21,100.00,54.65,16.91,12.99,15.46,100.00
2020-10-01,0322827326923,Arman,Teimouri,MAN,1980,L,5,1973,12.68,3.08,84.10,0.15,50.72,1745,231,44,1,1469,95,15,0,0,80,1971,52.63,15.79,0.00,0.00,84.21,5,0,0,0,5,0.00,0.00,0.00,100.00,0.00,0,0.00,0,100.00,5,100.00,13.24,2.52,0.06,84.18,100.00
2008-05-01,0447461551212,Per,Svedberg,MAN,1965,S,96,1958,50.96,28.17,17.43,3.44,53.30,33504,17251,9362,1049,5842,12480,2697,7256,415,2112,1958,52.31,21.61,58.14,3.33,16.92,29,19,63,4,10,19.79,65.63,4.17,10.42,19.79,19,0.00,0,30.21,96,100.00,51.49,27.94,3.13,17.44,100.00
2016-06-01,0192918410514,Gunilla,Nordgren,KVINNA,1956,M,69,1969,60.89,17.63,11.63,9.85,54.32,24081,14986,4435,2046,2614,5796,2639,1958,600,599,1968,48.81,45.53,33.78,10.35,10.33,37,35,26,8,0,50.72,37.68,11.59,0.00,50.72,35,0.00,0,53.62,69,100.00,62.23,18.42,8.50,10.86,100.00
2006-06-01,0257612529618,Kenneth G,Forslund,MAN,1967,S,1,1954,38.68,39.83,21.49,0.00,53.30,349,135,139,0,75,144,113,0,0,31,1954,50.00,78.47,0.00,0.00,21.53,0,1,0,0,0,100.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,38.68,39.83,0.00,21.49,0.00
2002-10-01,0205360448417,Peter,Jonsson,MAN,1962,S,5,1954,68.79,18.99,10.65,1.58,54.44,1745,1177,349,33,186,720,662,2,0,56,1954,51.39,91.94,0.28,0.00,7.78,5,5,0,0,0,100.00,0.00,0.00,0.00,100.00,5,0.00,0,100.00,5,100.00,67.45,20.00,1.89,10.66,100.00
2017-03-01,0695090885212,Maria,Abrahamsson,KVINNA,1963,M,112,1969,62.76,18.28,14.44,4.51,53.46,39088,25034,7067,1892,5095,9408,4517,3242,518,1131,1969,50.00,48.01,34.46,5.51,12.02,62,62,44,6,0,55.36,39.29,5.36,0.00,55.36,62,0.00,0,55.36,112,100.00,64.05,18.08,4.84,13.03,100.00
2017-10-01,0192918410514,Gunilla,Nordgren,KVINNA,1956,M,8,1969,53.67,30.78,14.37,1.19,53.73,2792,1686,592,58,456,664,350,216,0,98,1968,49.40,52.71,32.53,0.00,14.76,5,5,3,0,0,62.50,37.50,0.00,0.00,62.50,5,0.00,0,62.50,8,100.00,60.39,21.20,2.08,16.33,100.00
2006-12-01,0913965980315,Christina,Axelsson,KVINNA,1949,S,47,1958,58.72,21.17,16.02,4.10,52.72,16403,8917,4159,787,2540,6110,1524,3366,347,873,1958,50.77,24.94,55.09,5.68,14.29,17,14,30,3,0,29.79,63.83,6.38,0.00,29.79,14,0.00,0,36.17,47,100.00,54.36,25.36,4.80,15.48,100.00
2024-05-01,0229627943828,Jytte,Guteland,KVINNA,1979,S,87,1975,56.10,17.32,15.95,10.63,52.72,30363,17953,5058,2691,4661,9222,4162,2678,1196,1186,1975,50.00,45.13,29.04,12.97,12.86,45,41,24,12,10,47.13,27.59,13.79,11.49,47.13,41,0.00,0,51.72,87,100.00,59.13,16.66,8.86,15.35,100.00
2009-01-01,0791786201912,Maria,Plass,KVINNA,1953,M,19,1959,59.61,18.77,17.17,4.45,52.86,6631,3724,1629,262,1016,1843,1619,0,0,224,1959,57.80,87.85,0.00,0.00,12.15,19,10,0,0,9,52.63,0.00,0.00,47.37,52.63,10,0.00,0,100.00,19,100.00,56.16,24.57,3.95,15.32,100.00
2022-11-01,0155487380917,Kerstin,Lundgren,KVINNA,1955,C,19,1975,74.36,11.77,13.63,0.24,52.72,6631,4970,713,20,928,456,278,98,0,80,1973,45.83,60.96,21.49,0.00,17.54,14,10,3,0,6,52.63,15.79,0.00,31.58,52.63,10,0.00,0,73.68,19,100.00,74.95,10.75,0.30,13.99,100.00
2013-03-01,0956444284814,Per,Bolund,MAN,1971,MP,80,1963,65.11,17.56,12.02,5.32,56.44,27920,17546,5383,1581,3410,2000,671,1000,163,166,1964,56.00,33.55,50.00,8.15,8.30,29,23,39,6,12,28.75,48.75,7.50,15.00,28.75,23,0.00,0,36.25,80,100.00,62.84,19.28,5.66,12.21,100.00
2006-04-01,0617957067613,Helene,Petersson,KVINNA,1956,S,75,1954,54.53,16.93,22.23,6.31,53.87,26175,13567,5137,1654,5817,10800,8324,232,18,2226,1954,50.69,77.07,2.15,0.17,20.61,69,51,2,0,22,68.00,2.67,0.00,29.33,66.67,50,0.00,0,92.00,69,92.00,51.83,19.63,6.32,22.22,95.17
2018-03-01,0695090885212,Maria,Abrahamsson,KVINNA,1963,M,133,1970,60.52,16.54,16.27,6.67,54.32,46417,28139,7816,3302,7160,11039,4982,3390,1199,1468,1968,50.60,45.13,30.71,10.86,13.30,71,69,47,17,0,51.88,35.34,12.78,0.00,53.38,71,0.00,0,53.38,131,98.50,60.62,16.84,7.11,15.43,98.16
2007-04-01,0906517990916,Marie,Weibull Kornias,KVINNA,1954,M,33,1958,56.55,19.96,21.87,1.62,51.49,11517,6387,2509,233,2388,3201,2686,0,0,515,1959,56.70,83.91,0.00,0.00,16.09,33,30,0,0,3,90.91,0.00,0.00,9.09,90.91,30,0.00,0,100.00,33,100.00,55.46,21.79,2.02,20.73,100.00
2013-04-01,0125165702713,Marietta,Pourbaix-Lundin,KVINNA,1951,M,67,1963,67.06,20.05,10.73,2.17,56.42,23383,15283,4748,767,2585,7169,6575,0,0,594,1965,57.01,91.71,0.00,0.00,8.29,66,43,0,0,24,64.18,0.00,0.00,35.82,62.69,42,0.00,0,98.51,66,98.51,65.36,20.31,3.28,11.06,98.61
2003-06-01,0714307225418,Sven-Erik,Österberg,MAN,1955,S,6,1954,61.14,15.65,17.09,6.13,55.01,2094,1256,333,146,359,864,741,0,0,123,1954,53.47,85.76,0.00,0.00,14.24,6,6,0,0,0,100.00,0.00,0.00,0.00,100.00,6,0.00,0,100.00,6,100.00,59.98,15.90,6.97,17.14,100.00
2015-03-01,0170585430421,Jimmy,Ståhl,MAN,1975,SD,91,1969,65.62,16.21,14.37,3.81,55.23,31759,20643,5232,1433,4451,4459,1837,1760,347,515,1974,75.00,41.20,39.47,7.78,11.55,45,39,39,8,5,42.86,42.86,8.79,5.49,43.96,40,0.00,0,49.45,90,98.90,65.00,16.47,4.51,14.01,99.22
2009-09-01,0640669898710,Gunvor G,Ericson,KVINNA,1960,MP,8,1958,46.44,32.11,17.07,4.39,53.71,2792,1427,797,106,462,152,30,62,30,30,1964,57.89,19.74,40.79,19.74,19.74,2,2,4,2,0,25.00,50.00,25.00,0.00,25.00,2,0.00,0,25.00,8,100.00,51.11,28.55,3.80,16.55,100.00
2010-04-01,0766496753128,Fredrik,Malm,MAN,1977,L,25,1959,54.99,26.92,17.50,0.60,53.01,8725,4601,2469,77,1578,700,549,0,0,151,1960,42.86,78.43,0.00,0.00,21.57,25,17,0,0,8,68.00,0.00,0.00,32.00,68.00,17,0.00,0,100.00,25,100.00,52.73,28.30,0.88,18.09,100.00
2022-01-01,0237055280513,Roland,Utbult,MAN,1951,KD,16,1973,45.69,20.61,28.80,4.91,53.87,5584,2589,1125,263,1607,352,181,66,9,96,1969,72.73,51.42,18.75,2.56,27.27,10,2,1,0,13,12.50,6.25,0.00,81.25,6.25,1,0.00,0,62.50,14,87.50,46.36,20.15,4.71,28.78,87.30
2002-12-01,0384833975200,Bo,Könberg,MAN,1945,L,41,1954,64.68,13.82,12.30,9.20,54.40,14309,9194,2364,1123,1628,1968,831,608,333,196,1956,51.51,42.23,30.89,16.92,9.96,26,19,13,8,1,46.34,31.71,19.51,2.44,46.34,19,0.00,0,63.41,40,97.56,64.25,16.52,7.85,11.38,97.50
2004-03-01,0165360915617,Christer,Adelsbo,MAN,1962,S,143,1954,59.81,18.67,18.08,3.44,54.80,49907,29946,8409,2046,9506,20592,17364,2,13,3213,1954,52.52,84.32,0.01,0.06,15.60,139,128,0,0,15,89.51,0.00,0.00,10.49,87.41,125,0.00,0,97.20,139,97.20,60.00,16.85,4.10,19.05,96.83
2009-06-01,0280164118408,Tommy,Ternemar,MAN,1947,S,22,1958,48.61,35.65,12.98,2.75,52.69,7678,4005,2539,151,983,2860,562,1905,0,393,1959,51.54,19.65,66.61,0.00,13.74,5,5,17,0,0,22.73,77.27,0.00,0.00,22.73,5,0.00,0,22.73,22,100.00,52.16,33.07,1.97,12.80,100.00
2004-05-01,0959236354417,Anders,Sundström,MAN,1952,S,41,1954,61.89,19.20,16.78,2.14,55.01,14309,8763,2879,420,2247,5904,5127,0,2,775,1954,52.08,86.84,0.00,0.03,13.13,40,5,0,0,36,12.20,0.00,0.00,87.80,12.20,5,0.00,0,97.56,40,97.56,61.24,20.12,2.94,15.70,98.61
2004-12-01,0662364517619,Luciano,Astudillo,MAN,1972,S,17,1954,53.34,20.51,17.38,8.77,53.59,5933,3232,1220,434,1047,2448,2064,0,0,384,1954,50.00,84.31,0.00,0.00,15.69,17,13,0,0,4,76.47,0.00,0.00,23.53,76.47,13,0.00,0,100.00,17,100.00,54.47,20.56,7.32,17.65,100.00
2011-05-01,0108109641223,Carl-Oskar,Bohlin,MAN,1986,M,27,1963,62.49,22.36,12.94,2.22,53.92,9423,6159,1974,149,1141,2889,2488,101,2,298,1965,53.27,86.12,3.50,0.07,10.31,26,26,1,0,0,96.30,3.70,0.00,0.00,96.30,26,0.00,0,96.30,27,100.00,65.36,20.95,1.58,12.11,100.00
2011-11-01,0843345349823,Anders,Hansson,MAN,1976,M,42,1963,60.63,19.50,15.50,4.38,54.87,14658,8349,3018,944,2347,4494,3829,90,7,568,1964,54.32,85.20,2.00,0.16,12.64,41,38,0,0,4,90.48,0.00,0.00,9.52,90.48,38,0.00,0,97.62,42,100.00,56.96,20.59,6.44,16.01,100.00
2023-05-01,0409655917321,Jakob,Olofsgård,MAN,1975,L,105,1975,58.11,17.34,14.29,10.26,52.44,36645,21427,6414,3599,5205,1680,1375,0,0,305,1974,37.50,81.85,0.00,0.00,18.15,105,105,0,0,0,100.00,0.00,0.00,0.00,100.00,105,0.00,0,100.00,105,100.00,58.47,17.50,9.82,14.20,100.00
2004-10-01,0710863816703,Helena,Hillar Rosenqvist,KVINNA,1946,MP,22,1954,59.90,18.64,16.50,4.97,53.44,7678,4763,1400,280,1235,374,181,80,31,82,1957,47.06,48.40,21.39,8.29,21.93,16,15,6,1,0,68.18,27.27,4.55,0.00,72.73,16,0.00,0,72.73,21,95.45,62.03,18.23,3.65,16.08,97.73
2013-05-01,0795530089824,Nils,Brown,MAN,1986,M,102,1963,61.88,20.75,11.45,5.93,56.30,35598,23083,6911,1504,4100,10914,9876,197,1,840,1965,57.01,90.49,1.81,0.01,7.70,99,99,2,0,1,97.06,1.96,0.00,0.98,96.08,98,0.00,0,97.06,101,99.02,64.84,19.41,4.22,11.52,93.75
2009-05-01,0791786201912,Maria,Plass,KVINNA,1953,M,27,1959,49.81,31.23,18.10,0.86,52.46,9423,4841,2843,73,1666,2619,2243,0,0,376,1959,58.76,85.64,0.00,0.00,14.36,27,24,0,0,3,88.89,0.00,0.00,11.11,88.89,24,0.00,0,100.00,27,100.00,51.37,30.17,0.77,17.68,100.00
2008-06-01,0472335069513,Eva,Bengtson Skogsberg,KVINNA,1951,M,17,1958,52.38,26.56,17.34,3.73,53.30,5933,3054,1673,222,984,1649,1449,0,0,200,1959,57.73,87.87,0.00,0.00,12.13,17,17,0,0,0,100.00,0.00,0.00,0.00,100.00,17,0.00,0,100.00,17,100.00,51.47,28.20,3.74,16.59,100.00
2005-03-01,0356767744510,Maud,Olofsson,KVINNA,1955,C,94,1954,56.24,19.39,19.22,5.15,54.29,32806,18172,6698,1608,6328,2068,538,849,264,417,1954,55.17,26.02,41.05,12.77,20.16,38,0,0,0,94,0.00,0.00,0.00,100.00,0.00,0,0.00,0,40.43,88,93.62,55.39,20.42,4.90,19.29,94.44
2022-06-01,0582811195313,Tina,Acketoft,KVINNA,1966,L,155,1973,58.57,20.27,14.80,6.37,52.63,54095,32201,10908,3336,7650,3100,2065,229,263,543,1971,55.00,66.61,7.39,8.48,17.52,115,108,11,15,21,69.68,7.10,9.68,13.55,63.87,99,0.00,0,74.19,143,92.26,59.53,20.16,6.17,14.14,90.85
2018-01-01,0678712094213,Stefan,Jakobsson,MAN,1968,SD,21,1969,73.38,13.94,11.19,1.49,53.87,7329,5282,1104,126,817,945,447,338,0,160,1974,77.78,47.30,35.77,0.00,16.93,12,12,9,0,0,57.14,42.86,0.00,0.00,57.14,12,0.00,0,57.14,21,100.00,72.07,15.06,1.72,11.15,100.00
2018-03-01,0541320528015,Nina,Lundström,KVINNA,1961,L,133,1970,60.52,16.54,16.27,6.67,54.32,46417,28139,7816,3302,7160,2527,1364,480,185,498,1969,57.89,53.98,18.99,7.32,19.71,93,89,31,13,0,66.92,23.31,9.77,0.00,68.42,91,0.00,0,69.92,131,98.50,60.62,16.84,7.11,15.43,98.16
2011-05-01,0292756653724,Henrik,Sydow,MAN,1976,M,27,1963,62.49,22.36,12.94,2.22,53.92,9423,6159,1974,149,1141,2889,2488,101,2,298,1965,53.27,86.12,3.50,0.07,10.31,26,26,1,0,0,96.30,3.70,0.00,0.00,96.30,26,0.00,0,96.30,27,100.00,65.36,20.95,1.58,12.11,100.00
2021-12-01,0161597857912,Tuve,Skånberg,MAN,1956,KD,25,1973,69.82,12.62,13.16,4.40,53.42,8725,5805,1235,550,1135,550,455,20,19,56,1968,72.73,82.73,3.64,3.45,10.18,23,23,1,1,0,92.00,4.00,4.00,0.00,92.00,23,0.00,0,92.00,25,100.00,66.53,14.15,6.30,13.01,100.00
2013-09-01,0196077326617,Solveig,Zander,KVINNA,1955,C,7,1963,62.46,18.01,19.52,0.00,55.87,2443,1526,440,0,477,161,56,0,0,105,1963,65.22,34.78,0.00,0.00,65.22,7,0,0,0,7,0.00,0.00,0.00,100.00,0.00,0,0.00,0,100.00,7,100.00,62.46,18.01,0.00,19.53,100.00
2006-02-01,0321885416125,Rossana,Dinamarca,KVINNA,1974,V,86,1954,56.06,20.58,21.35,2.02,54.13,30014,16236,6693,840,6245,2408,1385,458,33,532,1953,54.72,57.52,19.02,1.37,22.09,60,29,7,2,48,33.72,8.14,2.33,55.81,27.91,24,0.00,0,69.77,79,91.86,54.09,22.30,2.80,20.81,94.37
2014-02-01,0135054091316,Metin,Ataseven,MAN,1972,M,41,1963,56.37,21.87,15.03,6.73,56.88,14309,8863,2806,604,2036,4387,3898,0,0,489,1964,58.41,88.85,0.00,0.00,11.15,41,41,0,0,0,100.00,0.00,0.00,0.00,100.00,41,0.00,0,100.00,41,100.00,61.94,19.61,4.22,14.23,100.00
2023-09-01,0970259744617,Margareta,Cederfelt,KVINNA,1959,M,3,1975,77.27,7.35,13.56,1.81,53.87,1047,809,77,19,142,204,180,0,0,24,1976,50.00,88.24,0.00,0.00,11.76,3,0,0,0,3,0.00,0.00,0.00,100.00,0.00,0,0.00,0,100.00,3,100.00,77.27,7.35,1.81,13.56,100.00
2019-03-01,0285527517421,Caroline,Nordengrip,KVINNA,1980,SD,78,1973,64.86,14.99,10.64,9.51,53.30,27222,17602,4125,2661,2834,4836,1880,1692,984,280,1976,70.97,38.88,34.99,20.35,5.79,33,24,23,13,18,30.77,29.49,16.67,23.08,30.77,24,0.00,0,42.31,78,100.00,64.66,15.15,9.78,10.41,100.00
2018-04-01,0604459858621,Emilia,Töyrä,KVINNA,1985,S,95,1970,60.36,13.17,17.89,8.58,54.44,33155,20037,4726,2697,5695,10735,8941,100,6,1688,1969,48.38,83.29,0.93,0.06,15.72,93,12,0,0,83,12.63,0.00,0.00,87.37,12.63,12,0.00,0,97.89,94,98.95,60.43,14.25,8.13,17.18,99.24
2014-03-01,0472335069513,Eva,Bengtson Skogsberg,KVINNA,1951,M,106,1963,60.07,19.41,14.18,6.34,56.73,36994,22824,6907,2481,4782,11342,10046,191,99,1006,1964,59.58,88.57,1.68,0.87,8.87,103,95,2,1,8,89.62,1.89,0.94,7.55,89.62,95,0.00,0,97.17,106,100.00,61.70,18.67,6.71,12.93,100.00
2021-10-01,0495661214429,Lorentz,Tovatt,MAN,1989,MP,7,1973,56.59,27.72,13.04,2.65,52.53,2443,1439,607,93,304,112,82,14,0,16,1977,31.25,73.21,12.50,0.00,14.29,6,2,1,0,4,28.57,14.29,0.00,57.14,28.57,2,0.00,0,85.71,7,100.00,58.90,24.85,3.81,12.44,100.00
2016-10-01,0652497579621,Johanna,Haraldsson,KVINNA,1980,S,4,1969,68.27,17.91,12.33,1.51,54.30,1396,953,250,21,172,452,403,0,0,49,1968,48.67,89.16,0.00,0.00,10.84,4,4,0,0,0,100.00,0.00,0.00,0.00,100.00,4,0.00,0,100.00,4,100.00,68.27,17.91,1.50,12.32,100.00
2004-11-01,0271495844814,Sonja,Fransson,KVINNA,1949,S,102,1954,58.15,20.64,14.26,6.96,53.30,35598,21765,6805,2256,4772,14688,12753,362,9,1564,1954,49.31,86.83,2.46,0.06,10.65,97,8,0,0,94,7.84,0.00,0.00,92.16,7.84,8,0.00,0,95.10,100,98.04,61.14,19.12,6.34,13.41,99.05
2019-03-01,0628870165823,Emma,Hult,KVINNA,1988,MP,78,1973,64.86,14.99,10.64,9.51,53.30,27222,17602,4125,2661,2834,1248,1045,27,0,176,1976,31.25,83.73,2.16,0.00,14.10,76,58,2,0,18,74.36,2.56,0.00,23.08,74.36,58,0.00,0,97.44,78,100.00,64.66,15.15,9.78,10.41,100.00
2025-05-01,0937688366013,Peter,Hultqvist,MAN,1958,S,102,1975,57.24,17.12,14.43,11.22,55.55,35598,20139,6518,3996,4945,10812,3943,3685,1741,1443,1975,52.43,36.47,34.08,16.10,13.35,49,21,25,12,44,20.59,24.51,11.76,43.14,20.59,21,0.00,0,48.04,102,100.00,56.57,18.31,11.23,13.89,100.00
2003-02-01,0980725315516,Lars,Leijonborg,MAN,1949,L,66,1954,68.44,17.11,11.46,2.99,53.88,23034,15673,4036,676,2649,3168,1414,1165,264,325,1956,48.58,44.63,36.77,8.33,10.26,39,28,22,6,10,42.42,33.33,9.09,15.15,42.42,28,0.00,0,59.09,65,98.48,68.04,17.52,2.93,11.50,98.33
2013-11-01,0376867803913,Agneta,Gille,KVINNA,1956,S,26,1963,66.60,16.27,13.74,3.39,55.49,9074,5864,1503,439,1268,2912,1373,858,290,391,1962,50.00,47.15,29.46,9.96,13.43,15,14,9,3,0,53.85,34.62,11.54,0.00,53.85,14,0.00,0,57.69,26,100.00,64.62,16.56,4.84,13.97,100.00
2021-05-01,0637784834317,Diana,Laitinen Carlsson,KVINNA,1972,S,72,1973,11.37,3.84,84.03,0.77,52.94,25128,2814,958,237,21119,7200,990,160,2,6048,1972,50.75,13.75,2.22,0.03,84.00,68,0,0,0,72,0.00,0.00,0.00,100.00,0.00,0,0.00,0,94.44,66,91.67,11.20,3.81,0.94,84.05,93.22
2020-02-01,0502490570219,Kristina,Axén Olin,KVINNA,1962,M,32,1973,60.05,23.23,10.84,5.88,52.72,11168,6979,2381,592,1216,2240,924,937,127,252,1972,45.71,41.25,41.83,5.67,11.25,16,15,15,2,0,46.88,46.88,6.25,0.00,50.00,16,0.00,0,50.00,31,96.88,62.49,21.32,5.30,10.89,98.25
2013-05-01,0677738818613,Anders,Åkesson,MAN,1958,C,102,1963,61.88,20.75,11.45,5.93,56.30,35598,23083,6911,1504,4100,2346,1909,36,0,401,1963,62.64,81.37,1.53,0.00,17.09,99,100,2,0,0,98.04,1.96,0.00,0.00,97.06,99,0.00,0,97.06,101,99.02,64.84,19.41,4.22,11.52,93.75
2017-11-01,0495314169413,Jonas,Jacobsson Gjörtler,MAN,1973,M,42,1969,59.95,18.68,15.06,6.31,53.87,14658,9000,2827,763,2068,3486,1816,1021,219,430,1968,49.40,52.09,29.29,6.28,12.34,27,17,9,3,13,40.48,21.43,7.14,30.95,42.86,18,0.00,0,64.29,41,97.62,61.40,19.29,5.21,14.11,98.57
2009-01-01,0537400268911,Caroline,Helmersson-Olsson,KVINNA,1963,S,19,1959,59.61,18.77,17.17,4.45,52.86,6631,3724,1629,262,1016,2470,741,1225,111,393,1958,52.77,30.00,49.60,4.49,15.91,8,6,10,1,2,31.58,52.63,5.26,10.53,31.58,6,0.00,0,42.11,19,100.00,56.16,24.57,3.95,15.32,100.00
2009-03-01,0522460069116,Cecilia,Magnusson,KVINNA,1962,M,59,1959,48.49,32.26,17.53,1.73,51.86,20591,10253,6299,401,3638,5723,4914,0,0,809,1959,56.70,85.86,0.00,0.00,14.14,59,41,0,0,18,69.49,0.00,0.00,30.51,69.49,41,0.00,0,100.00,59,100.00,49.79,30.59,1.95,17.67,100.00
