embedded_id_vote_date,embedded_id_intressent_id,first_name,last_name,gender,born_year,party,number_ballots,avg_born_year,avg_total_votes,avg_yes_votes,avg_no_votes,avg_abstain_votes,avg_absent_votes,percentage_approved,avg_percentage_yes,avg_percentage_no,avg_percentage_absent,avg_percentage_abstain,avg_percentage_male,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,politician_yes_votes,politician_no_votes,politician_abstain_votes,politician_absent_votes,politician_percentage_yes,politician_percentage_no,politician_percentage_absent,politician_percentage_abstain,party_avg_born_year,party_avg_percentage_male,party_percentage_yes,party_percentage_no,party_percentage_abstain,party_percentage_absent,percentage_yes,percentage_no,percentage_abstain,percentage_absent,party_won_total,party_won_percentage,approved_total,approved_percentage,won_percentage,won_total,rebel_percentage,rebel_total
2009-11-11,0714307225418,Sven-Erik,Österberg,MAN,1955,S,5,1959,349,156.20,147.60,0.20,45.00,100.00,44.76,42.29,12.89,0.06,53.93,1745,781,738,1,225,650,1,576,0,73,0,5,0,0,0.00,100.00,0.00,0.00,1958,53.85,0.15,88.62,0.00,11.23,44.76,42.29,0.06,12.89,0,0.00,5,100.00,0.00,0,0.00,0
2008-04-09,0708565346310,Anne,Ludvigsson,KVINNA,1950,S,5,1958,349,166.80,100.60,7.00,74.60,100.00,47.79,28.83,21.37,2.01,53.30,1745,834,503,35,373,650,100,402,0,148,0,0,0,5,0.00,0.00,100.00,0.00,1958,52.31,15.38,61.85,0.00,22.77,47.79,28.83,2.01,21.38,1,20.00,5,100.00,0.00,0,0.00,0
2011-05-06,0859721748313,Jörgen,Andersson,MAN,1966,M,1,1963,349,173.00,136.00,0.00,40.00,100.00,49.57,38.97,11.46,0.00,53.87,349,173,136,0,40,107,96,0,0,11,1,0,0,0,100.00,0.00,0.00,0.00,1965,53.27,89.72,0.00,0.00,10.28,49.57,38.97,0.00,11.46,1,100.00,1,100.00,100.00,1,0.00,0
2003-04-10,0996403729104,Tone,Tingsgård,KVINNA,1944,S,14,1954,349,227.14,50.36,34.50,37.00,100.00,65.08,14.43,10.60,9.89,55.30,4886,3180,705,483,518,2016,1840,0,1,175,14,0,0,0,100.00,0.00,0.00,0.00,1954,53.47,91.27,0.00,0.05,8.68,65.08,14.43,9.89,10.60,14,100.00,14,100.00,100.00,14,0.00,0
2017-04-27,0150118366721,Linda,Snecker,KVINNA,1983,V,7,1969,349,193.00,46.57,32.14,77.29,100.00,55.30,13.34,22.14,9.21,53.87,2443,1351,326,225,541,147,81,16,15,35,5,1,1,0,71.43,14.29,0.00,14.29,1970,42.86,55.10,10.88,10.20,23.81,55.30,13.34,9.21,22.14,6,85.00,7,100.00,71.00,5,0.00,0
2007-03-01,0806338394516,Mona,Sahlin,KVINNA,1957,S,1,1958,349,274.00,18.00,0.00,57.00,100.00,78.51,5.16,16.33,0.00,51.29,349,274,18,0,57,130,107,0,0,23,0,0,0,1,0.00,0.00,100.00,0.00,1958,50.00,82.31,0.00,0.00,17.69,78.51,5.16,0.00,16.33,1,100.00,1,100.00,0.00,0,0.00,0
2019-10-23,0545353563812,Amineh,Kakabaveh,KVINNA,1970,-,7,1973,349,197.29,71.57,40.00,40.14,100.00,56.53,20.51,11.50,11.46,52.72,2443,1381,501,280,281,14,11,2,1,0,6,1,0,0,85.71,14.29,0.00,0.00,1970,0.00,78.57,14.29,7.14,0.00,56.53,20.51,11.46,11.50,5,71.00,7,100.00,85.00,6,14.00,1
2012-04-16,0977824845202,Anita,Brodén,KVINNA,1948,L,2,1963,349,168.00,131.00,0.00,50.00,100.00,48.14,37.54,14.33,0.00,57.02,698,336,262,0,100,48,40,0,0,8,2,0,0,0,100.00,0.00,0.00,0.00,1960,54.17,83.33,0.00,0.00,16.67,48.14,37.54,0.00,14.33,2,100.00,2,100.00,100.00,2,0.00,0
2009-05-07,0634917636517,Margareta,Israelsson,KVINNA,1954,S,4,1959,349,174.75,98.50,3.25,72.50,100.00,50.07,28.23,20.77,0.93,52.44,1396,699,394,13,290,520,104,314,1,101,1,3,0,0,25.00,75.00,0.00,0.00,1959,51.54,20.00,60.38,0.19,19.42,50.07,28.22,0.93,20.77,1,25.00,4,100.00,25.00,1,0.00,0
2023-04-12,07921826010,Anna-Belle,Strömberg,KVINNA,1965,S,16,1975,349,201.38,67.25,33.25,47.13,100.00,57.70,19.27,13.51,9.53,52.15,5584,3222,1076,532,754,1712,555,736,181,240,6,8,2,0,37.50,50.00,0.00,12.50,1975,47.66,32.42,42.99,10.57,14.02,57.70,19.27,9.53,13.50,8,50.00,16,100.00,37.00,6,0.00,0
2019-05-07,0182800488922,Paula,Bieler,KVINNA,1988,SD,20,1973,349,221.40,65.75,24.65,37.20,100.00,63.44,18.84,10.66,7.06,52.72,6980,4428,1315,493,744,1240,768,293,119,60,13,5,2,0,65.00,25.00,0.00,10.00,1976,70.97,61.94,23.63,9.60,4.84,63.44,18.84,7.06,10.66,13,65.00,20,100.00,65.00,13,0.00,0
2011-12-05,0980316377627,Lars,Hjälmered,MAN,1977,M,16,1963,349,212.44,78.69,23.31,34.56,100.00,60.87,22.55,9.90,6.68,55.59,5584,3399,1259,373,553,1712,1541,103,2,66,15,1,0,0,93.75,6.25,0.00,0.00,1964,56.07,90.01,6.02,0.12,3.86,60.87,22.55,6.68,9.90,15,93.00,16,100.00,93.00,15,0.00,0
2017-10-25,0875221317013,Gunilla,Carlsson,KVINNA,1966,S,7,1969,349,218.57,62.86,8.29,59.29,100.00,62.63,18.01,16.99,2.37,53.87,2443,1530,440,58,415,791,579,98,0,114,6,1,0,0,85.71,14.29,0.00,0.00,1969,47.79,73.20,12.39,0.00,14.41,62.63,18.01,2.37,16.99,6,85.00,7,100.00,85.00,6,0.00,0
2012-12-12,0381918573217,Michael,Svensson,MAN,1957,M,1,1963,349,176.00,20.00,147.00,6.00,100.00,50.43,5.73,1.72,42.12,57.02,349,176,20,147,6,107,106,0,0,1,1,0,0,0,100.00,0.00,0.00,0.00,1965,59.81,99.07,0.00,0.00,0.93,50.43,5.73,42.12,1.72,1,100.00,1,100.00,100.00,1,0.00,0
2018-05-02,0472349361027,Kalle,Olsson,MAN,1984,S,12,1970,349,217.25,62.75,14.25,54.75,100.00,62.25,17.98,15.69,4.08,54.15,4188,2607,753,171,657,1356,899,197,89,171,10,1,1,0,83.33,8.33,0.00,8.33,1969,47.79,66.30,14.53,6.56,12.61,62.25,17.98,4.08,15.69,10,83.00,12,100.00,83.00,10,8.00,1
2006-05-16,0584659199514,Göran,Hägglund,MAN,1959,KD,21,1954,349,178.81,97.52,6.19,66.48,100.00,51.23,27.94,19.05,1.77,53.42,7329,3755,2048,130,1396,693,102,399,26,166,0,0,0,21,0.00,0.00,100.00,0.00,1951,69.70,14.72,57.58,3.75,23.95,51.23,27.94,1.77,19.05,4,19.00,21,100.00,0.00,0,0.00,0
2012-03-20,0916608741910,Suzanne,Svensson,KVINNA,1958,S,16,1963,349,213.25,75.00,7.94,52.81,93.75,61.10,21.49,15.13,2.27,55.87,5584,3412,1200,127,845,1792,776,671,94,251,8,7,1,0,50.00,43.75,0.00,6.25,1962,51.79,43.30,37.44,5.25,14.01,61.10,21.49,2.27,15.13,10,62.00,15,93.00,56.00,9,0.00,0
2015-02-12,0744139167426,Rasmus,Ling,MAN,1984,MP,3,1969,349,240.33,58.33,0.00,50.33,100.00,68.86,16.71,14.42,0.00,55.01,1047,721,175,0,151,75,48,24,0,3,2,1,0,0,66.67,33.33,0.00,0.00,1969,48.00,64.00,32.00,0.00,4.00,68.86,16.71,0.00,14.42,2,66.00,3,100.00,66.00,2,0.00,0
2015-02-18,0274462857213,Petter,Löberg,MAN,1968,S,13,1969,349,265.62,42.46,5.15,35.77,100.00,76.11,12.17,10.25,1.48,55.01,4537,3453,552,67,465,1469,1311,0,0,158,13,0,0,0,100.00,0.00,0.00,0.00,1968,48.67,89.24,0.00,0.00,10.76,76.11,12.17,1.48,10.25,13,100.00,13,100.00,100.00,13,0.00,0
2017-06-20,0788526088220,Emma,Henriksson,KVINNA,1977,KD,32,1969,349,234.88,67.25,17.34,29.53,100.00,67.30,19.27,8.46,4.97,53.58,11168,7516,2152,555,945,512,281,152,44,35,0,0,0,32,0.00,0.00,100.00,0.00,1967,68.75,54.88,29.69,8.59,6.84,67.30,19.27,4.97,8.46,20,62.00,32,100.00,0.00,0,0.00,0
2010-03-19,0962841101917,Annika,Qarlsson,KVINNA,1964,C,2,1959,349,182.00,67.00,12.00,88.00,100.00,52.15,19.20,25.21,3.44,53.01,698,364,134,24,176,58,38,0,0,20,2,0,0,0,100.00,0.00,0.00,0.00,1957,58.62,65.52,0.00,0.00,34.48,52.15,19.20,3.44,25.21,2,100.00,2,100.00,100.00,2,0.00,0
2012-05-15,039984931601,Jacob,Johnson,MAN,1948,V,2,1963,349,229.00,77.00,0.00,43.00,100.00,65.62,22.07,12.32,0.00,57.02,698,458,154,0,86,38,15,15,0,8,1,1,0,0,50.00,50.00,0.00,0.00,1960,42.11,39.47,39.47,0.00,21.05,65.62,22.06,0.00,12.32,1,50.00,2,100.00,50.00,1,0.00,0
2015-02-18,0930305890123,Sara-Lena,Bjälkö,KVINNA,1976,SD,13,1969,349,265.62,42.46,5.15,35.77,100.00,76.11,12.17,10.25,1.48,55.01,4537,3453,552,67,465,637,183,368,46,40,4,8,1,0,30.77,61.54,0.00,7.69,1974,73.47,28.73,57.77,7.22,6.28,76.11,12.17,1.48,10.25,4,30.00,13,100.00,30.00,4,0.00,0
2010-01-22,0747852417614,Maria,Stenberg,KVINNA,1966,S,5,1959,349,171.00,111.40,0.60,66.00,100.00,48.99,31.92,18.91,0.17,53.30,1745,855,557,3,330,650,106,428,0,116,1,1,0,3,20.00,20.00,60.00,0.00,1958,53.08,16.31,65.85,0.00,17.85,49.00,31.92,0.17,18.91,1,20.00,5,100.00,20.00,1,0.00,0
2012-10-17,0154189076919,Tina,Ehn,KVINNA,1960,MP,1,1963,349,269.00,19.00,0.00,61.00,100.00,77.08,5.44,17.48,0.00,56.16,349,269,19,0,61,25,0,19,0,6,0,1,0,0,0.00,100.00,0.00,0.00,1963,48.00,0.00,76.00,0.00,24.00,77.08,5.44,0.00,17.48,0,0.00,1,100.00,0.00,0,0.00,0
2005-03-17,0440497495914,Tomas,Högström,MAN,1954,M,9,1954,349,157.44,68.67,69.00,53.89,100.00,45.11,19.67,15.44,19.77,54.15,3141,1417,618,621,485,495,92,187,143,73,2,4,3,0,22.22,44.44,0.00,33.33,1954,58.18,18.59,37.78,28.89,14.75,45.11,19.68,19.77,15.44,3,33.00,9,100.00,22.00,2,0.00,0
2007-05-25,0264838147315,Catharina,Bråkenhielm,KVINNA,1956,S,4,1958,349,237.25,20.25,4.00,87.50,100.00,67.98,5.80,25.07,1.15,51.58,1396,949,81,16,350,520,375,0,0,145,4,0,0,0,100.00,0.00,0.00,0.00,1958,50.00,72.12,0.00,0.00,27.88,67.98,5.80,1.15,25.07,4,100.00,4,100.00,100.00,4,0.00,0
2013-06-03,0720249554818,Börje,Vestlund,MAN,1960,S,1,1963,349,257.00,39.00,0.00,53.00,100.00,73.64,11.17,15.19,0.00,56.45,349,257,39,0,53,112,91,0,0,21,1,0,0,0,100.00,0.00,0.00,0.00,1962,51.79,81.25,0.00,0.00,18.75,73.64,11.17,0.00,15.19,1,100.00,1,100.00,100.00,1,0.00,0
2019-03-28,0679228585116,Per,Åsling,MAN,1957,C,19,1973,349,231.16,45.95,26.68,45.21,100.00,66.23,13.17,12.95,7.65,53.30,6631,4392,873,507,859,589,364,78,51,96,14,3,2,0,73.68,15.79,0.00,10.53,1973,58.06,61.80,13.24,8.66,16.30,66.23,13.17,7.65,12.95,14,73.00,19,100.00,73.00,14,0.00,0
2023-03-15,0996640018922,Yasmine,Bladelius,KVINNA,1988,S,14,1975,349,210.14,63.86,17.71,57.29,100.00,60.21,18.30,16.41,5.08,53.01,4886,2942,894,248,802,1498,739,455,92,212,8,5,1,0,57.14,35.71,0.00,7.14,1975,47.66,49.33,30.37,6.14,14.15,60.21,18.30,5.08,16.41,8,57.00,14,100.00,57.00,8,0.00,0
2008-02-27,0480007629014,Michael,Hagberg,MAN,1954,S,3,1958,349,165.33,133.00,0.00,50.67,100.00,47.37,38.11,14.52,0.00,52.72,1047,496,399,0,152,390,1,327,0,62,0,3,0,0,0.00,100.00,0.00,0.00,1958,51.54,0.26,83.85,0.00,15.90,47.37,38.11,0.00,14.52,0,0.00,3,100.00,0.00,0,0.00,0
2025-05-07,0847676507229,Stina,Larsson,KVINNA,1977,C,20,1975,349,194.30,78.65,33.95,42.10,100.00,55.67,22.54,12.06,9.73,55.87,6980,3886,1573,679,842,480,168,84,168,60,8,4,8,0,40.00,20.00,0.00,40.00,1972,50.00,35.00,17.50,35.00,12.50,55.67,22.54,9.73,12.06,8,40.00,20,100.00,40.00,8,0.00,0
2004-12-02,0792474127508,Karl Gustav,Abramsson,MAN,1947,S,8,1954,349,201.25,76.25,11.25,60.25,100.00,57.67,21.85,17.26,3.22,53.59,2792,1610,610,90,482,1152,979,0,0,173,8,0,0,0,100.00,0.00,0.00,0.00,1954,50.00,84.98,0.00,0.00,15.02,57.66,21.85,3.22,17.26,8,100.00,8,100.00,100.00,8,0.00,0
2011-03-10,0653904370212,Fredrik,Olovsson,MAN,1973,S,6,1963,349,186.33,105.83,20.33,36.50,100.00,53.39,30.33,10.46,5.83,54.44,2094,1118,635,122,219,672,47,481,45,99,1,5,0,0,16.67,83.33,0.00,0.00,1962,51.79,6.99,71.58,6.70,14.73,53.39,30.32,5.83,10.46,1,16.00,6,100.00,16.00,1,0.00,0
2005-05-26,0573273704102,Christer,Erlandsson,MAN,1946,S,7,1954,349,252.00,46.00,0.00,51.00,100.00,72.20,13.18,14.61,0.00,54.44,2443,1764,322,0,357,1008,865,0,0,143,7,0,0,0,100.00,0.00,0.00,0.00,1954,50.69,85.81,0.00,0.00,14.19,72.21,13.18,0.00,14.61,7,100.00,7,100.00,100.00,7,0.00,0
2005-01-25,0372922430808,Mona,Berglund Nilsson,KVINNA,1942,S,12,1954,349,192.42,85.08,10.50,61.00,83.33,55.13,24.38,17.48,3.01,53.75,4188,2309,1021,126,732,1728,1437,0,0,291,5,0,0,7,41.67,0.00,58.33,0.00,1954,50.69,83.16,0.00,0.00,16.84,55.13,24.38,3.01,17.48,10,83.00,10,83.00,41.00,5,0.00,0
2011-05-18,0750727320521,Jonas,Gunnarsson,MAN,1980,S,5,1963,349,233.80,70.00,4.80,40.40,100.00,66.99,20.06,11.58,1.38,53.87,1745,1169,350,24,202,560,293,196,0,71,3,2,0,0,60.00,40.00,0.00,0.00,1962,51.79,52.32,35.00,0.00,12.68,66.99,20.06,1.38,11.58,3,60.00,5,100.00,60.00,3,0.00,0
2013-02-28,0585684563812,Andreas,Norlén,MAN,1973,M,2,1963,349,210.50,74.50,10.00,54.00,100.00,60.32,21.35,15.47,2.87,56.73,698,421,149,20,108,214,188,0,0,26,2,0,0,0,100.00,0.00,0.00,0.00,1965,57.94,87.85,0.00,0.00,12.15,60.32,21.35,2.87,15.47,2,100.00,2,100.00,100.00,2,0.00,0
2011-06-15,0338458649710,Anti,Avsan,MAN,1958,M,13,1963,349,215.08,78.85,12.85,42.23,100.00,61.63,22.59,12.10,3.68,54.44,4537,2796,1025,167,549,1391,1297,0,2,92,13,0,0,0,100.00,0.00,0.00,0.00,1965,54.21,93.24,0.00,0.14,6.61,61.63,22.59,3.68,12.10,13,100.00,13,100.00,100.00,13,0.00,0
2013-04-04,0383111552218,Jonas,Sjöstedt,MAN,1964,V,1,1963,349,193.00,119.00,0.00,37.00,100.00,55.30,34.10,10.60,0.00,56.45,349,193,119,0,37,19,18,0,0,1,1,0,0,0,100.00,0.00,0.00,0.00,1961,47.37,94.74,0.00,0.00,5.26,55.30,34.10,0.00,10.60,1,100.00,1,100.00,100.00,1,0.00,0
2011-02-02,0582811195313,Tina,Acketoft,KVINNA,1966,L,16,1963,349,248.56,47.63,1.13,51.69,100.00,71.22,13.64,14.81,0.32,54.44,5584,3977,762,18,827,384,334,0,0,50,16,0,0,0,100.00,0.00,0.00,0.00,1959,54.17,86.98,0.00,0.00,13.02,71.22,13.65,0.32,14.81,16,100.00,16,100.00,100.00,16,0.00,0
2019-04-03,0222691314314,Ulf,Kristersson,MAN,1963,M,34,1973,349,205.94,66.91,43.91,32.24,100.00,59.01,19.17,9.24,12.58,53.01,11866,7002,2275,1493,1096,2380,931,803,374,272,0,0,0,34,0.00,0.00,100.00,0.00,1973,44.29,39.12,33.74,15.71,11.43,59.01,19.17,12.58,9.24,15,44.00,34,100.00,0.00,0,0.00,0
2008-03-25,0565167965311,Eva,Sonidsson,KVINNA,1955,S,9,1958,349,183.67,91.33,17.56,56.44,100.00,52.63,26.17,16.17,5.03,53.30,3141,1653,822,158,508,1170,289,659,28,194,3,5,0,1,33.33,55.56,11.11,0.00,1958,52.31,24.70,56.32,2.39,16.58,52.63,26.17,5.03,16.17,3,33.00,9,100.00,33.00,3,0.00,0
2009-05-28,0883392691612,Anneli,Särnblad,KVINNA,1968,S,1,1959,349,145.00,119.00,17.00,68.00,100.00,41.55,34.10,19.48,4.87,52.44,349,145,119,17,68,130,1,103,0,26,0,1,0,0,0.00,100.00,0.00,0.00,1959,51.54,0.77,79.23,0.00,20.00,41.55,34.10,4.87,19.48,0,0.00,1,100.00,0.00,0,0.00,0
2009-12-10,0583257327619,Kerstin,Haglö,KVINNA,1955,S,4,1959,349,147.25,140.75,0.00,61.00,100.00,42.19,40.33,17.48,0.00,53.58,1396,589,563,0,244,520,0,430,0,90,0,3,0,1,0.00,75.00,25.00,0.00,1958,53.08,0.00,82.69,0.00,17.31,42.19,40.33,0.00,17.48,0,0.00,4,100.00,0.00,0,0.00,0
2007-12-03,045666679112,Annelie,Enochson,KVINNA,1953,KD,7,1958,349,186.43,98.14,4.86,59.57,100.00,53.42,28.12,17.07,1.39,53.01,2443,1305,687,34,417,168,132,0,0,36,7,0,0,0,100.00,0.00,0.00,0.00,1952,54.17,78.57,0.00,0.00,21.43,53.42,28.12,1.39,17.07,7,100.00,7,100.00,100.00,7,0.00,0
2009-09-24,0662749063210,Roland,Bäckman,MAN,1960,S,1,1958,349,150.00,138.00,0.00,61.00,100.00,42.98,39.54,17.48,0.00,53.58,349,150,138,0,61,130,2,100,0,28,0,1,0,0,0.00,100.00,0.00,0.00,1958,53.08,1.54,76.92,0.00,21.54,42.98,39.54,0.00,17.48,0,0.00,1,100.00,0.00,0,0.00,0
2006-02-09,0910241260018,Kent,Härstedt,MAN,1965,S,19,1954,349,174.00,70.74,23.89,80.37,84.21,49.86,20.27,23.03,6.85,54.11,6631,3306,1344,454,1527,2736,2056,101,4,575,9,1,0,9,47.37,5.26,47.37,0.00,1954,51.39,75.15,3.69,0.15,21.02,49.86,20.27,6.85,23.03,15,78.00,16,84.00,47.00,9,0.00,0
2007-02-08,0285612919302,Ulla,Löfgren,KVINNA,1943,M,1,1958,349,152.00,148.00,0.00,49.00,100.00,43.55,42.41,14.04,0.00,52.15,349,152,148,0,49,97,86,0,0,11,1,0,0,0,100.00,0.00,0.00,0.00,1959,57.73,88.66,0.00,0.00,11.34,43.55,42.41,0.00,14.04,1,100.00,1,100.00,100.00,1,0.00,0
2020-06-23,0677738818613,Anders,Åkesson,MAN,1958,C,2,1973,349,32.00,21.00,2.00,294.00,100.00,9.17,6.02,84.24,0.58,51.86,698,64,42,4,588,62,10,0,0,52,0,0,0,2,0.00,0.00,100.00,0.00,1972,64.52,16.13,0.00,0.00,83.87,9.17,6.02,0.57,84.24,2,100.00,2,100.00,0.00,0,0.00,0
2019-06-04,0522054204918,Mattias,Karlsson,MAN,1972,M,3,1973,349,254.33,57.67,0.67,36.33,100.00,72.87,16.53,10.41,0.19,52.72,1047,763,173,2,109,210,126,63,0,21,2,1,0,0,66.67,33.33,0.00,0.00,1972,44.29,60.00,30.00,0.00,10.00,72.87,16.52,0.19,10.41,2,66.00,3,100.00,66.00,2,0.00,0
2011-04-13,0235974887200,Susanne,Eberstein,KVINNA,1948,S,15,1963,349,203.27,88.87,2.33,54.53,100.00,58.24,25.47,15.62,0.67,54.44,5235,3049,1333,35,818,1680,549,829,0,302,6,9,0,0,40.00,60.00,0.00,0.00,1962,51.79,32.68,49.35,0.00,17.98,58.24,25.46,0.67,15.63,6,40.00,15,100.00,40.00,6,0.00,0
2003-10-02,0170700930812,Joe,Frans,MAN,1963,S,2,1954,349,163.00,130.00,0.00,56.00,100.00,46.70,37.25,16.05,0.00,55.30,698,326,260,0,112,288,254,0,0,34,2,0,0,0,100.00,0.00,0.00,0.00,1954,52.78,88.19,0.00,0.00,11.81,46.70,37.25,0.00,16.05,2,100.00,2,100.00,100.00,2,0.00,0
2010-12-09,0658668232410,Per,Bill,MAN,1958,M,8,1963,349,176.88,121.13,4.50,46.50,100.00,50.68,34.71,13.32,1.29,54.73,2792,1415,969,36,372,856,572,192,0,92,6,2,0,0,75.00,25.00,0.00,0.00,1965,52.34,66.82,22.43,0.00,10.75,50.68,34.71,1.29,13.32,6,75.00,8,100.00,75.00,6,0.00,0
2007-05-25,0101299073819,Karin,Pilsäter,KVINNA,1960,L,4,1958,349,237.25,20.25,4.00,87.50,100.00,67.98,5.80,25.07,1.15,51.58,1396,949,81,16,350,112,63,0,0,49,4,0,0,0,100.00,0.00,0.00,0.00,1960,46.43,56.25,0.00,0.00,43.75,67.98,5.80,1.15,25.07,4,100.00,4,100.00,100.00,4,0.00,0
2018-11-07,0877778793323,Johan,Büser,MAN,1983,S,2,1973,349,277.50,18.00,0.00,53.50,100.00,79.52,5.16,15.33,0.00,53.58,698,555,36,0,107,200,166,0,0,34,0,0,0,2,0.00,0.00,100.00,0.00,1972,52.00,83.00,0.00,0.00,17.00,79.51,5.16,0.00,15.33,2,100.00,2,100.00,0.00,0,0.00,0
2012-04-27,0446541913415,Allan,Widman,MAN,1964,L,2,1963,349,233.00,79.00,9.00,28.00,100.00,66.77,22.64,8.02,2.58,57.02,698,466,158,18,56,48,44,0,0,4,2,0,0,0,100.00,0.00,0.00,0.00,1961,58.33,91.67,0.00,0.00,8.33,66.76,22.64,2.58,8.02,2,100.00,2,100.00,100.00,2,0.00,0
2013-10-02,088028607414,Lena,Asplund,KVINNA,1956,M,1,1963,349,300.00,0.00,0.00,49.00,100.00,85.96,0.00,14.04,0.00,55.59,349,300,0,0,49,107,94,0,0,13,1,0,0,0,100.00,0.00,0.00,0.00,1965,55.14,87.85,0.00,0.00,12.15,85.96,0.00,0.00,14.04,1,100.00,1,100.00,100.00,1,0.00,0
2009-03-11,0449003924218,Kalle,Larsson,MAN,1969,V,1,1959,349,142.00,137.00,0.00,70.00,100.00,40.69,39.26,20.06,0.00,51.86,349,142,137,0,70,22,0,18,0,4,0,1,0,0,0.00,100.00,0.00,0.00,1958,36.36,0.00,81.82,0.00,18.18,40.69,39.26,0.00,20.06,0,0.00,1,100.00,0.00,0,0.00,0
2025-05-07,066036027425,Mikael,Damsgaard,MAN,1976,M,20,1975,349,194.30,78.65,33.95,42.10,100.00,55.67,22.54,12.06,9.73,55.87,6980,3886,1573,679,842,1360,1200,0,0,160,0,0,0,20,0.00,0.00,100.00,0.00,1975,52.94,88.24,0.00,0.00,11.76,55.67,22.54,9.73,12.06,20,100.00,20,100.00,0.00,0,0.00,0
2015-02-19,0499755198526,Mattias,Jonsson,MAN,1974,S,6,1969,349,200.50,48.00,47.00,53.50,100.00,57.45,13.75,15.33,13.47,55.01,2094,1203,288,282,321,678,563,0,1,114,6,0,0,0,100.00,0.00,0.00,0.00,1968,48.67,83.04,0.00,0.15,16.81,57.45,13.75,13.47,15.33,6,100.00,6,100.00,100.00,6,0.00,0
2005-04-07,0180442748612,Johan,Andersson,MAN,1968,S,12,1954,349,216.92,60.50,1.67,69.92,100.00,62.15,17.34,20.03,0.48,54.73,4188,2603,726,20,839,1728,1426,0,0,302,12,0,0,0,100.00,0.00,0.00,0.00,1954,51.39,82.52,0.00,0.00,17.48,62.15,17.34,0.48,20.03,12,100.00,12,100.00,100.00,12,0.00,0
2009-12-21,0846171262302,Kjell,Eldensjö,MAN,1941,KD,3,1959,349,190.67,95.33,0.67,62.33,100.00,54.63,27.32,17.86,0.19,53.30,1047,572,286,2,187,72,63,0,0,9,3,0,0,0,100.00,0.00,0.00,0.00,1953,58.33,87.50,0.00,0.00,12.50,54.63,27.32,0.19,17.86,3,100.00,3,100.00,100.00,3,0.00,0
2013-04-09,0970400972210,Hans,Backman,MAN,1963,L,6,1963,349,222.33,82.33,0.00,44.33,83.33,63.71,23.59,12.70,0.00,56.40,2094,1334,494,0,266,144,126,0,0,18,5,0,0,1,83.33,0.00,16.67,0.00,1960,54.17,87.50,0.00,0.00,12.50,63.71,23.59,0.00,12.70,5,83.00,5,83.00,66.00,4,0.00,0
2022-06-21,0435740736429,Hampus,Hagman,MAN,1987,KD,45,1973,349,212.56,73.00,17.31,46.13,100.00,60.90,20.92,13.22,4.96,52.44,15705,9565,3285,779,2076,990,450,288,72,180,25,16,4,0,55.56,35.56,0.00,8.89,1970,72.73,45.45,29.09,7.27,18.18,60.90,20.92,4.96,13.22,25,55.00,45,100.00,55.00,25,0.00,0
2024-12-17,0497217816024,Markus,Selin,MAN,1978,S,9,1975,349,206.22,81.44,18.33,43.00,100.00,59.09,23.34,12.32,5.25,54.73,3141,1856,733,165,387,954,186,558,93,117,2,6,1,0,22.22,66.67,0.00,11.11,1975,50.00,19.50,58.49,9.75,12.26,59.09,23.34,5.25,12.32,2,22.00,9,100.00,22.00,2,0.00,0
2005-11-24,0257612529618,Kenneth G,Forslund,MAN,1967,S,14,1954,349,209.14,60.86,16.93,62.07,100.00,59.93,17.44,17.79,4.85,53.87,4886,2928,852,237,869,2016,1705,0,2,309,14,0,0,0,100.00,0.00,0.00,0.00,1954,51.39,84.57,0.00,0.10,15.33,59.93,17.44,4.85,17.79,14,100.00,14,100.00,100.00,14,0.00,0
2020-04-16,0638497389621,Julia,Kronlid,KVINNA,1980,SD,19,1973,349,40.16,10.42,4.42,294.00,94.74,11.51,2.99,84.24,1.27,52.44,6631,763,198,84,5586,1178,110,60,20,988,11,6,2,0,57.89,31.58,0.00,10.53,1975,70.97,9.34,5.09,1.70,83.87,11.51,2.99,1.27,84.24,10,52.00,18,94.00,52.00,10,0.00,0
2012-05-14,0588282566419,Lars,Beckman,MAN,1967,M,13,1963,349,231.38,61.85,14.31,41.46,100.00,66.30,17.72,11.88,4.10,57.02,4537,3008,804,186,539,1391,1290,0,0,101,13,0,0,0,100.00,0.00,0.00,0.00,1965,58.88,92.74,0.00,0.00,7.26,66.30,17.72,4.10,11.88,13,100.00,13,100.00,100.00,13,0.00,0
2008-03-13,0355151001911,Aleksander,Gabelic,MAN,1965,S,4,1958,349,193.75,68.50,17.00,69.75,100.00,55.51,19.63,19.99,4.87,53.08,1396,775,274,68,279,520,200,200,0,120,1,0,0,3,25.00,0.00,75.00,0.00,1958,51.73,38.46,38.46,0.00,23.08,55.52,19.63,4.87,19.99,2,50.00,4,100.00,25.00,1,0.00,0
2012-02-02,0125036219125,Nina,Larsson,KVINNA,1976,L,2,1963,349,239.00,66.00,1.00,43.00,100.00,68.48,18.91,12.32,0.29,55.30,698,478,132,2,86,48,42,0,0,6,2,0,0,0,100.00,0.00,0.00,0.00,1959,54.17,87.50,0.00,0.00,12.50,68.48,18.91,0.29,12.32,2,100.00,2,100.00,100.00,2,0.00,0
