value,count
gn0334,1
gn0335,1
gn0336,1
gn0338,1
gn0339,1
gn034,1
gn0340,1
gn0341,1
gn0342,1
gn0343,1
gn0344,1
gn0345,1
gn0346,1
gn0347,1
gn0348,1
gn0349,1
gn035,1
gn0350,1
gn0351,1
gn0352,1
gn0353,1
gn0354,1
gn0355,1
gn0356,1
gn0357,1
gn0358,1
gn0359,1
gn035d5,1
gn036,1
gn0360,1
gn0361,1
gn0362,1
gn0363,1
gn0364,1
gn0366,1
gn0367,1
gn0368,1
gn0369,1
gn0370,1
gn0371,1
gn0372,1
gn0373,1
gn0376,1
gn0377,1
gn0378,1
gn0379,1
gn038,1
gn0380,1
gn0381,1
gn0382,1
gn0383,1
gn0384,1
gn0385,1
gn0386,1
gn0387,1
gn0388,1
gn0389,1
gn039,1
gn0390,1
gn0391,1
gn0391d1,1
gn0392,1
gn0393,1
gn0394,1
gn0395,1
gn0396,1
gn0397,1
gn0398,1
gn0399,1
gn04er1,1
gn04jo1,1
gn04nr1,1
gn04rb1,1
gn04rb2,1
gn04rfk1,1
gn04rfk2,1
gn04rj1,1
gn04rr1,1
gn04rr10,1
gn04rr11,1
gn04rr12,1
gn04rr13,1
gn04rr2,1
gn04rr3,1
gn04rr4,1
gn04rr5,1
gn04rr6,1
gn04rr7,1
gn04rr8,1
gn04rr9,1
gn04rs1,1
gn04tk1,1
gn04tk2,1
gn05au1y,1
gn05au2y,1
gn05au3y,1
gn05au4y,1
gn05au5y,1
gn05bou10y,1
gn05bou1y,1
gn05bou2y,1
gn05bou3y,1
gn05bou4y,1
gn05bou5y,1
gn05bou6y,1
gn05bou7y,1
gn05bou8y,1
gn05bou9y,1
gn05eun1y,1
gn05f%C3%B6u1y,1
gn05f%C3%B6u2y,1
gn05f%C3%B6u3y,1
gn05f%C3%B6u4y,1
gn05f%C3%B6u5y,1
gn05f%C3%B6u6y,1
gn05f%C3%B6u7y,1
gn05fiu1y,1
gn05fiu2y,1
gn05fiu3y,1
gn05juu1y,1
gn05juu2y,1
gn05juu3y,1
gn05juu4y,1
gn05juu5y,1
gn05juu6y,1
gn05kru1y,1
gn05kru2y,1
gn05kru3y,1
gn05kru4y,1
gn05kru5y,1
gn05kru6y,1
gn05ku1y,1
gn05ku2y,1
gn05ku3y,1
gn05ku4y,1
gn05ku5y,1
gn05ku6y,1
gn05ku7y,1
gn05ku8y,1
gn05lu1y,1
gn05lu2y,1
gn05lu3y,1
gn05lu4y,1
gn05mju1y,1
gn05mju2y,1
gn05mju3y,1
gn05mju4y,1
gn05mju5y,1
gn05nu1y,1
gn05nu2y,1
gn05nu3y,1
gn05nu4y,1
gn05nu5y,1
gn05nu6y,1
gn05nu7y,1
gn05sfu1y,1
gn05sfu2y,1
gn05sfu3y,1
gn05sfu4y,1
gn05sfu5y,1
gn05sfu6y,1
gn05sfu7y,1
gn05sfu8y,1
gn05sku1y,1
gn05sku2y,1
gn05sku3y,1
gn05sku4y,1
gn05sku5y,1
gn05sku6y,1
gn05sku7y,1
gn05sku8y,1
gn05sku9y,1
gn05sou10y,1
gn05sou11y,1
gn05sou1y,1
gn05sou2y,1
gn05sou3y,1
gn05sou4y,1
gn05sou5y,1
gn05sou6y,1
gn05sou7y,1
gn05sou8y,1
gn05sou9y,1
gn05tu1y,1
gn05tu2y,1
gn05tu3y,1
gn05ubu1y,1
gn05ubu2y,1
gn05ubu3y,1
gn05ubu4y,1
gn05ubu5y,1
gn05ubu6y,1
gn05ubu7y,1
gn05ubu8y,1
gn05uu1y,1
gn05uu2y,1
gn05uu3y,1
gn05uu4y,1
gn05uu5y,1
gn05uu6y,1
gn09100,1
gn09101,1
gn09103,1
gn09104,1
gn09105,1
gn09106,1
gn09107,1
gn09109,1
gn09110,1
gn09111,1
