embedded_id_ballot_id,embedded_id_intressent_id,embedded_id_concern,embedded_id_issue,party,first_name,last_name,gender,born_year,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,vote,won,rebel,party_won,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,ballot_type,rm,label,vote_date,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
81BEE134-8AA9-4AD4-B18D-9FA92A8F7F4F,0814945477312,SAKFRÅGAN,1,V,Gunilla,Wahlén,KVINNA,1951,1958,349,147,140,0,62,t,NEJ,f,f,f,f,42.12,40.11,17.77,0.00,53.30,HUVUD,2008/09,FöU2,2008-10-30,1958,22,0,20,0,2,f,f,0.00,90.91,9.09,0.00,36.36
19499011-9D91-450C-A3A6-A333F3A0FBD6,0911916463828,SAKFRÅGAN,1,S,Fredrik,Lundh,MAN,1977,1958,349,137,130,0,82,t,NEJ,f,f,f,f,39.26,37.25,23.50,0.00,53.30,HUVUD,2007/08,CU18,2008-05-21,1958,130,0,100,0,30,f,f,0.00,76.92,23.08,0.00,52.31
94474FDB-B067-4B3A-8D77-71F8E49CEF7B,0637028706011,SAKFRÅGAN,2,MP,Bodil,Ceballos,KVINNA,1958,1963,349,172,138,0,39,t,NEJ,f,f,f,f,49.28,39.54,11.17,0.00,56.73,HUVUD,2013/14,NU18,2014-04-29,1964,25,0,22,0,3,f,f,0.00,88.00,12.00,0.00,52.00
8D8C4A50-5C20-4174-AD80-5353E42B81F5,0519740099915,SAKFRÅGAN,2,M,Saila,Quicklund,KVINNA,1961,1975,349,239,21,33,56,t,JA,t,f,t,f,68.48,6.02,16.05,9.46,53.01,HUVUD,2023/24,MJU8,2024-03-20,1976,68,58,0,0,10,t,f,85.29,0.00,14.71,0.00,50.00
5E351595-FFF7-437A-9CF3-B89364F245A9,0661283223209,SAKFRÅGAN,6,M,Peder,Wachtmeister,MAN,1945,1958,349,165,115,16,53,t,FRÅNVARANDE,f,f,t,f,47.28,32.95,15.19,4.58,54.15,HUVUD,2009/10,MJU6,2009-09-30,1959,97,82,0,0,15,t,f,84.54,0.00,15.46,0.00,58.76
75117456-9633-4C98-8340-3E7CC48A40CF,0395292877305,SAKFRÅGAN,4,S,Per-Olof,Svensson,MAN,1942,1954,349,129,163,0,57,f,JA,f,f,f,f,36.96,46.70,16.33,0.00,53.58,HUVUD,2005/06,LU27,2006-05-18,1954,144,129,0,0,15,t,f,89.58,0.00,10.42,0.00,50.69
6B9A83F2-00D3-4A1B-8497-6F22EC495667,0741005094627,SAKFRÅGAN,15,M,Gustav,Blix,MAN,1974,1958,349,177,133,0,39,t,JA,t,f,t,f,50.72,38.11,11.17,0.00,52.15,HUVUD,2006/07,SoU4,2007-02-06,1959,97,91,0,0,6,t,f,93.81,0.00,6.19,0.00,57.73
A1A613C2-D942-4D5D-AC29-4AE3C4B57486,0488357052317,SAKFRÅGAN,2,MP,Mats,Pertoft,MAN,1954,1969,349,283,15,20,31,t,JA,t,f,t,f,81.09,4.30,8.88,5.73,54.44,HUVUD,2015/16,UU18,2016-06-15,1967,25,22,0,1,2,t,f,88.00,0.00,8.00,4.00,44.00
0F410663-1201-44DD-823D-C5D9DFB05145,0904448094023,SAKFRÅGAN,2,MP,Linus,Lakso,MAN,1983,1975,349,170,126,0,53,t,NEJ,f,f,f,f,48.71,36.10,15.19,0.00,55.59,HUVUD,2025/26,NU8,2025-11-26,1977,18,0,14,0,4,f,f,0.00,77.78,22.22,0.00,44.44
05EEB0B5-DBE0-4925-9EE5-90155DDA0755,0224712677012,SAKFRÅGAN,3,L,Johan,Pehrson,MAN,1968,1958,349,276,17,0,56,t,FRÅNVARANDE,f,f,t,f,79.08,4.87,16.05,0.00,51.58,HUVUD,2006/07,UbU8,2007-03-15,1960,28,21,0,0,7,t,f,75.00,0.00,25.00,0.00,46.43
856194E2-C45A-4556-BEC2-629F4494DAE1,0889860537413,SAKFRÅGAN,4,M,Krister,Hammarbergh,MAN,1963,1963,349,269,38,0,42,t,JA,t,f,t,f,77.08,10.89,12.03,0.00,56.45,HUVUD,2012/13,UbU16,2013-03-22,1965,107,96,0,0,11,t,f,89.72,0.00,10.28,0.00,57.01
D4790A78-99C8-11D8-AE2C-0004755038E0,0731442709013,SAKFRÅGAN,6,L,Christer,Nylander,MAN,1968,1954,349,168,136,0,45,t,NEJ,f,f,f,f,48.14,38.97,12.89,0.00,55.01,HUVUD,2003/04,NU13,2004-04-27,1956,48,0,42,0,6,f,f,0.00,87.50,12.50,0.00,52.08
332273CB-32C1-40A2-BAAD-2C4B7F7F4DB4,0472349361027,SAKFRÅGAN,1,S,Kalle,Olsson,MAN,1984,1973,349,36,18,0,295,t,FRÅNVARANDE,f,f,t,f,10.32,5.16,84.53,0.00,52.44,HUVUD,2019/20,NU12,2020-03-25,1972,100,16,0,0,84,t,f,16.00,0.00,84.00,0.00,51.00
0778F72E-AEBB-4F1B-BD19-98BE26C0E154,0934639939611,SAKFRÅGAN,2,C,Ola,Johansson,MAN,1960,1963,349,183,138,0,28,t,JA,t,f,t,f,52.44,39.54,8.02,0.00,57.02,HUVUD,2011/12,FiU42,2012-04-27,1964,23,20,0,0,3,t,f,86.96,0.00,13.04,0.00,65.22
A2ADFE08-E44C-4E4D-BB0C-FB87F164EF1F,0105632258713,SAKFRÅGAN,1,M,Boriana,Åberg,KVINNA,1968,1973,349,196,137,0,16,t,JA,t,f,t,f,56.16,39.26,4.58,0.00,52.44,HUVUD,2019/20,NU11,2020-03-11,1973,70,66,0,0,4,t,f,94.29,0.00,5.71,0.00,45.71
8FCC61C4-2135-4E20-9BA7-73C182D45446,084624777218,SAKFRÅGAN,5,C,Helena,Lindahl,KVINNA,1972,1975,349,174,14,115,46,t,AVSTÅR,f,f,f,f,49.86,4.01,13.18,32.95,52.15,HUVUD,2022/23,CU13,2023-05-10,1972,24,0,0,21,3,f,t,0.00,0.00,12.50,87.50,50.00
14EA9056-6356-11D7-AE84-000475504C4C,0977860675311,SAKFRÅGAN,8,M,Gunilla,Carlsson,KVINNA,1963,1954,349,165,134,1,49,t,FRÅNVARANDE,f,f,f,f,47.28,38.40,14.04,0.29,54.44,HUVUD,2002/03,JUU11,2003-03-27,1954,55,0,48,0,7,f,f,0.00,87.27,12.73,0.00,60.00
621DFFF0-3DE6-4F22-A515-15D7C6B948C4,0811968273221,SAKFRÅGAN,5,M,Patrik,Forslund,MAN,1983,1958,349,291,19,1,38,t,JA,t,f,t,f,83.38,5.44,10.89,0.29,51.58,HUVUD,2006/07,SfU10,2007-05-16,1959,97,88,0,0,9,t,f,90.72,0.00,9.28,0.00,56.70
C3D268B3-5CCD-4431-BB2E-90779C850073,0828721176319,SAKFRÅGAN,13,M,Sten,Bergheden,MAN,1965,1973,349,150,80,84,35,t,AVSTÅR,f,f,f,f,42.98,22.92,10.03,24.07,52.72,HUVUD,2019/20,TU6,2020-02-05,1972,70,0,0,65,5,f,t,0.00,0.00,7.14,92.86,45.71
BB5FAB74-8474-11D7-AE57-0004755038F6,0987147242812,SAKFRÅGAN,10,KD,Johnny,Gylling,MAN,1956,1954,349,247,46,0,56,t,JA,t,f,t,f,70.77,13.18,16.05,0.00,55.30,HUVUD,2002/03,UU9,2003-05-08,1951,33,30,0,0,3,t,f,90.91,0.00,9.09,0.00,69.70
0486F2D0-0FD2-4746-92D9-32322A0E9724,0903081277919,SAKFRÅGAN,12,C,Helena,Vilhelmsson,KVINNA,1965,1973,349,287,13,0,49,t,JA,t,f,t,f,82.23,3.72,14.04,0.00,53.58,HUVUD,2021/22,AU7,2022-02-23,1972,31,28,0,0,3,t,f,90.32,0.00,9.68,0.00,58.06
B41B044F-C0BE-4AA0-97D8-0489C0D00C47,0339894357417,SAKFRÅGAN,5,S,Jennie,Nilsson,KVINNA,1972,1963,349,174,38,95,42,t,AVSTÅR,f,f,t,f,49.86,10.89,12.03,27.22,57.02,HUVUD,2011/12,TU13,2012-05-21,1962,112,2,0,95,15,t,f,1.79,0.00,13.39,84.82,51.79
F0140FFB-0E95-11D7-AE47-0004755046D0,0542215898226,SAKFRÅGAN,2,S,Jan Emanuel,Johansson,MAN,1974,1954,349,272,25,14,38,t,JA,t,f,t,f,77.94,7.16,10.89,4.01,54.73,HUVUD,2002/03,AU1,2002-11-28,1954,144,131,0,0,13,t,f,90.97,0.00,9.03,0.00,52.08
CB401F39-255B-4CA6-9809-FF1F292E673D,0875221317013,SAKFRÅGAN,8,S,Gunilla,Carlsson,KVINNA,1966,1958,349,148,139,0,62,t,NEJ,f,f,f,f,42.41,39.83,17.77,0.00,51.58,HUVUD,2006/07,TU9,2007-04-02,1958,130,0,105,0,25,f,f,0.00,80.77,19.23,0.00,50.77
40F3F3C0-89FF-4514-A3D8-E09E5A76A70E,0372922430808,SAKFRÅGAN,52,S,Mona,Berglund Nilsson,KVINNA,1942,1954,349,163,129,0,57,t,JA,t,f,t,f,46.70,36.96,16.33,0.00,53.87,HUVUD,2005/06,SoU1,2005-12-01,1954,144,127,0,0,17,t,f,88.19,0.00,11.81,0.00,51.39
DF0D6604-D6FB-49E5-A42B-4DBAE45A9C4B,0594680769027,SAKFRÅGAN,7,S,Daniel,Andersson,MAN,1986,1973,349,174,121,0,54,t,NEJ,f,f,f,f,49.86,34.67,15.47,0.00,53.30,HUVUD,2021/22,MJU23,2022-05-11,1973,100,0,86,0,14,f,f,0.00,86.00,14.00,0.00,48.00
A07A93EA-73B9-4E2E-9293-7B6431FB8418,0266517781926,SAKFRÅGAN,5,L,Christina,Örnebjär,KVINNA,1979,1969,349,169,93,46,41,t,JA,t,f,t,f,48.42,26.65,11.75,13.18,55.30,HUVUD,2015/16,MJU9,2016-03-03,1970,19,16,0,0,3,t,f,84.21,0.00,15.79,0.00,63.16
2DFBE7A8-D347-4C57-99DE-3E5FCDD2FDA9,0731442709013,SAKFRÅGAN,3,L,Christer,Nylander,MAN,1968,1958,349,149,148,1,51,t,JA,t,f,t,f,42.69,42.41,14.61,0.29,52.15,HUVUD,2006/07,MJU4,2007-02-14,1960,28,21,0,0,7,t,f,75.00,0.00,25.00,0.00,46.43
B51F87F8-8240-46EE-A5CB-020DFCB74928,0474290584024,SAKFRÅGAN,4,S,Azadeh,Rojhan Gustafsson,KVINNA,1986,1970,349,182,38,72,57,t,JA,t,f,t,f,52.15,10.89,16.33,20.63,54.44,HUVUD,2017/18,MJU16,2018-04-18,1969,113,96,0,0,17,t,f,84.96,0.00,15.04,0.00,48.67
57FED88F-1E64-4900-9FA4-894C60699B0E,0776705932527,SAKFRÅGAN,2,V,Ciczie,Weidby,KVINNA,1974,1973,349,24,3,29,293,t,FRÅNVARANDE,f,f,t,f,6.88,0.86,83.95,8.31,52.72,HUVUD,2020/21,NU18,2021-03-24,1974,27,4,0,0,23,t,f,14.81,0.00,85.19,0.00,29.63
F9C7EA86-0A7A-45F4-BE30-936B4F814AA2,0515990253512,SAKFRÅGAN,2,S,Yilmaz,Kerimo,MAN,1963,1959,349,255,34,1,59,t,FRÅNVARANDE,f,f,t,f,73.07,9.74,16.91,0.29,52.72,HUVUD,2008/09,NU11,2009-02-18,1958,130,105,0,0,25,t,f,80.77,0.00,19.23,0.00,52.31
87DF1A12-5AD7-4162-9A19-CE75FAA11F86,0540190357911,SAKFRÅGAN,6,S,Hans,Hoff,MAN,1963,1958,349,234,31,1,83,t,JA,t,f,t,f,67.05,8.88,23.78,0.29,51.58,HUVUD,2006/07,SkU12,2007-04-10,1958,130,97,0,0,33,t,f,74.62,0.00,25.38,0.00,50.77
3BDB0996-A609-49B2-BAD4-54E933692A7D,010343930918,SAKFRÅGAN,8,M,Cecilie,Tenfjord-Toftby,KVINNA,1970,1969,349,262,46,0,41,t,JA,t,f,t,f,75.07,13.18,11.75,0.00,55.30,HUVUD,2015/16,MJU7,2016-03-03,1968,84,74,0,0,10,t,f,88.10,0.00,11.90,0.00,48.81
572B7565-84D4-4C89-B1BC-C972F52CB740,0745549193810,SAKFRÅGAN,15,KD,Stefan,Attefall,MAN,1960,1954,349,143,138,1,67,t,NEJ,f,f,f,f,40.97,39.54,19.20,0.29,55.01,HUVUD,2003/04,LU11,2004-01-29,1951,33,0,30,0,3,f,f,0.00,90.91,9.09,0.00,69.70
70ACCF25-BF8A-426A-8254-3D021202E4E0,0506482805418,SAKFRÅGAN,4,S,Isak,From,MAN,1967,1975,349,261,40,0,48,t,JA,t,f,t,f,74.79,11.46,13.75,0.00,53.87,HUVUD,2022/23,JuU31,2023-09-13,1975,107,93,0,0,14,t,f,86.92,0.00,13.08,0.00,50.47
F88CF26E-9019-4A90-8EDE-1BBD4CE39881,0405594274208,SAKFRÅGAN,6,S,Ewa,Pihl Krabbe,KVINNA,1947,1975,349,186,112,1,50,t,NEJ,f,f,f,f,53.30,32.09,14.33,0.29,52.15,HUVUD,2022/23,NU9,2023-04-26,1975,107,0,92,0,15,f,f,0.00,85.98,14.02,0.00,47.66
FEEBC891-423E-4E68-B6E9-0923143A2BE6,0547818628111,SAKFRÅGAN,15,M,Betty,Malmberg,KVINNA,1958,1963,349,172,136,0,41,t,JA,t,f,t,f,49.28,38.97,11.75,0.00,54.44,HUVUD,2010/11,SoU11,2011-03-08,1965,107,101,0,0,6,t,f,94.39,0.00,5.61,0.00,53.27
11FD172A-6EE4-42C8-88BD-F7E25A4AFDC8,0182800488922,SAKFRÅGAN,5,SD,Paula,Bieler,KVINNA,1988,1970,349,240,38,17,54,t,NEJ,f,f,f,f,68.77,10.89,15.47,4.87,54.15,HUVUD,2017/18,UbU27,2018-05-23,1975,42,0,33,0,9,f,f,0.00,78.57,21.43,0.00,76.19
8E29B473-C439-4F29-9EFA-A6578E62E1E7,0872978640827,SAKFRÅGAN,1,MP,Helena,Leander,KVINNA,1982,1958,349,142,137,0,70,t,NEJ,f,f,f,f,40.69,39.26,20.06,0.00,52.72,HUVUD,2007/08,SkU7,2007-11-19,1963,19,0,15,0,4,f,f,0.00,78.95,21.05,0.00,63.16
D7D2F095-C8A0-4A4B-9594-CF548E421777,0627722735100,SAKFRÅGAN,5,L,Lennart,Kollmats,MAN,1943,1954,349,144,110,33,62,t,NEJ,f,f,f,f,41.26,31.52,17.77,9.46,54.73,HUVUD,2004/05,LU27,2005-05-12,1956,48,0,39,0,9,f,f,0.00,81.25,18.75,0.00,52.08
91E2FB9E-89C6-4B77-96F0-DDCEB7DD40AD,0974061238314,SAKFRÅGAN,15,S,Paula,Holmqvist,KVINNA,1964,1973,349,147,148,0,54,f,NEJ,t,f,t,f,42.12,42.41,15.47,0.00,52.44,HUVUD,2021/22,SfU28,2022-06-14,1973,100,0,86,0,14,f,f,0.00,86.00,14.00,0.00,47.00
090E8224-6DFA-435C-B353-1CC9E81098FF,0316505710324,SAKFRÅGAN,1,MP,Janine,Alm Ericson,KVINNA,1973,1969,349,266,19,33,31,t,JA,t,f,t,f,76.22,5.44,8.88,9.46,54.44,HUVUD,2015/16,UU19,2016-06-15,1967,25,23,0,0,2,t,f,92.00,0.00,8.00,0.00,44.00
E36ABC83-B156-49C5-8A8F-AB3D45544F0B,0430865615328,SAKFRÅGAN,4,SD,Linda,Lindberg,KVINNA,1974,1975,349,149,146,0,54,t,FRÅNVARANDE,f,f,t,f,42.69,41.83,15.47,0.00,52.72,HUVUD,2023/24,UbU12,2024-02-28,1976,72,61,0,0,11,t,f,84.72,0.00,15.28,0.00,73.61
A58C8287-7D44-4284-8008-239D3E1C52AB,0588282566419,SAKFRÅGAN,2,M,Lars,Beckman,MAN,1967,1970,349,221,19,55,54,t,JA,t,f,t,f,63.32,5.44,15.47,15.76,54.15,HUVUD,2017/18,SoU9,2018-05-17,1969,83,72,0,0,11,t,f,86.75,0.00,13.25,0.00,49.40
3BD95D57-CF58-4256-B25E-E22C81D89658,0494054455310,SAKFRÅGAN,2,SD,David,Lång,MAN,1972,1963,349,172,135,0,42,t,JA,t,f,t,f,49.28,38.68,12.03,0.00,56.45,HUVUD,2012/13,FöU7,2013-05-06,1967,20,19,0,0,1,t,f,95.00,0.00,5.00,0.00,90.00
78E0C126-4F82-4126-942C-77CFF937EF88,0781623040415,SAKFRÅGAN,5,M,Camilla,Waltersson Grönvall,KVINNA,1969,1963,349,259,16,39,35,t,JA,t,f,t,f,74.21,4.58,10.03,11.17,56.45,HUVUD,2013/14,UU10,2014-05-27,1964,107,98,0,0,9,t,f,91.59,0.00,8.41,0.00,57.01
6408D819-651F-4F5B-AA08-08FA0827A9A3,0515990253512,SAKFRÅGAN,4,S,Yilmaz,Kerimo,MAN,1963,1958,349,248,14,17,70,t,JA,t,f,t,f,71.06,4.01,20.06,4.87,53.30,HUVUD,2007/08,NU12,2008-05-14,1958,130,103,1,0,26,t,f,79.23,0.77,20.00,0.00,52.31
87162F02-E99A-4FC8-91E0-6BB7E4C286B2,075747847023,SAKFRÅGAN,6,S,Gustaf,Lantz,MAN,1981,1973,349,187,63,53,46,t,JA,t,f,t,f,53.58,18.05,13.18,15.19,52.72,HUVUD,2018/19,UbU14,2019-05-09,1972,100,89,0,0,11,t,f,89.00,0.00,11.00,0.00,52.00
C3B4812F-B3D6-4979-98E5-1B7DA3AB7D37,0899701619804,SAKFRÅGAN,8,S,Nikos,Papadopoulos,MAN,1939,1954,349,164,132,0,53,t,JA,t,f,t,f,46.99,37.82,15.19,0.00,53.87,HUVUD,2005/06,FöU1,2005-11-22,1954,144,126,0,0,18,t,f,87.50,0.00,12.50,0.00,51.39
A6C7EEC2-C134-4734-83B6-F47E8743B74C,0338458649710,MOTIVFRÅGAN,1,M,Anti,Avsan,MAN,1958,1958,349,234,15,19,81,t,JA,t,f,t,f,67.05,4.30,23.21,5.44,53.30,HUVUD,2007/08,FiU14,2008-04-03,1959,97,76,0,0,21,t,f,78.35,0.00,21.65,0.00,57.73
D1ADFA54-8C6A-4D0A-8DFD-EEA42ABE2D16,0548314774911,SAKFRÅGAN,5,S,Veronica,Palm,KVINNA,1973,1959,349,147,141,0,61,t,NEJ,f,f,f,f,42.12,40.40,17.48,0.00,53.01,HUVUD,2009/10,UbU16,2010-04-19,1959,130,0,107,0,23,f,f,0.00,82.31,17.69,0.00,52.31
7627E008-43A8-4FC7-A74F-5EC4E9E0A343,0831636664429,SAKFRÅGAN,2,SD,Mattias,Karlsson,MAN,1977,1969,349,172,145,0,32,t,JA,t,f,t,f,49.28,41.55,9.17,0.00,54.44,HUVUD,2015/16,KU25,2016-06-15,1974,48,44,0,0,4,t,f,91.67,0.00,8.33,0.00,77.08
22902C30-BC48-40D9-951F-2F4AF85A58A9,0155487380917,SAKFRÅGAN,3,C,Kerstin,Lundgren,KVINNA,1955,1973,349,205,59,48,37,t,AVSTÅR,f,f,t,f,58.74,16.91,10.60,13.75,52.44,HUVUD,2019/20,MJU8,2020-03-12,1972,31,1,0,29,1,t,f,3.23,0.00,3.23,93.55,64.52
BB9A0C03-E4A4-4D55-9474-793642AC3424,0371688419616,MOTIVFRÅGAN,2,V,Lars,Ohly,MAN,1957,1963,349,187,42,108,12,t,NEJ,f,f,f,f,53.58,12.03,3.44,30.95,57.02,HUVUD,2012/13,NU2,2012-12-11,1960,19,0,18,0,1,f,f,0.00,94.74,5.26,0.00,42.11
7D0BFB3D-FA3E-4930-883D-13C368ABE8D3,0257612529618,SAKFRÅGAN,5,S,Kenneth G,Forslund,MAN,1967,1973,349,146,148,0,55,f,NEJ,t,f,t,f,41.83,42.41,15.76,0.00,53.01,HUVUD,2021/22,JuU30,2022-05-31,1973,100,0,85,0,15,f,f,0.00,85.00,15.00,0.00,49.00
489D4C8B-7F55-4A76-8392-2B388597F9CE,0472349361027,SAKFRÅGAN,1,S,Kalle,Olsson,MAN,1984,1969,349,197,77,41,34,t,JA,t,f,t,f,56.45,22.06,9.74,11.75,54.44,HUVUD,2015/16,SoU8,2016-06-21,1968,113,106,0,0,7,t,f,93.81,0.00,6.19,0.00,50.44
FCE32907-2C2A-4D43-B301-4B71E6F9B304,0911990886006,SAKFRÅGAN,10,C,Solveig,Ternström,KVINNA,1937,1959,349,143,138,0,68,t,JA,t,f,t,f,40.97,39.54,19.48,0.00,51.86,HUVUD,2008/09,SoU13,2009-03-04,1957,29,22,0,0,7,t,f,75.86,0.00,24.14,0.00,58.62
54787E8C-28BB-4618-BFE7-441668C8DE01,0970400972210,SAKFRÅGAN,1,L,Hans,Backman,MAN,1963,1963,349,295,15,0,39,t,JA,t,f,t,f,84.53,4.30,11.17,0.00,56.45,HUVUD,2011/12,KU13,2012-04-02,1960,24,21,0,0,3,t,f,87.50,0.00,12.50,0.00,54.17
A2B3872F-1D8F-4085-98FA-4EFC1A374624,0363228965800,SAKFRÅGAN,5,L,Barbro,Westerholm,KVINNA,1933,1973,349,186,100,0,63,t,JA,t,f,t,f,53.30,28.65,18.05,0.00,52.44,HUVUD,2021/22,MJU26,2022-06-16,1971,20,16,0,0,4,t,f,80.00,0.00,20.00,0.00,55.00
85807C7B-DE14-494E-9146-A65C0A7F7301,0376353897112,SAKFRÅGAN,7,S,Leif,Nysmed,MAN,1970,1969,349,261,41,0,47,t,JA,t,f,t,f,74.79,11.75,13.47,0.00,55.01,HUVUD,2014/15,MJU10,2015-04-29,1968,113,97,0,0,16,t,f,85.84,0.00,14.16,0.00,48.67
B217CBF6-F08C-4B25-BE4F-07BD85FEF21A,0117203219614,SAKFRÅGAN,7,M,Jörgen,Warborn,MAN,1969,1970,349,158,15,100,76,t,AVSTÅR,f,f,f,f,45.27,4.30,21.78,28.65,54.44,HUVUD,2017/18,FöU8,2018-03-22,1968,83,0,0,64,19,f,t,0.00,0.00,22.89,77.11,50.60
3FE99C72-3FD9-45E7-9A84-08E78B4890FC,0371414788216,SAKFRÅGAN,8,M,Lars,Lindblad,MAN,1971,1954,349,157,128,0,64,t,NEJ,f,f,f,f,44.99,36.68,18.34,0.00,53.87,HUVUD,2005/06,FiU3,2005-11-29,1954,55,0,45,0,10,f,f,0.00,81.82,18.18,0.00,58.18
4D989A36-8F6D-11D7-AE3C-000475504757,0465398691116,SAKFRÅGAN,2,C,Eskil,Erlandsson,MAN,1957,1954,349,239,34,0,76,t,FRÅNVARANDE,f,f,t,f,68.48,9.74,21.78,0.00,55.01,HUVUD,2002/03,SFU10,2003-05-20,1954,22,16,0,0,6,t,f,72.73,0.00,27.27,0.00,54.55
6150CB06-FC0F-4DDB-97A9-CFABA0B335B4,0101299073819,SAKFRÅGAN,14,L,Karin,Pilsäter,KVINNA,1960,1958,349,159,134,18,38,t,JA,t,f,t,f,45.56,38.40,10.89,5.16,52.72,HUVUD,2006/07,AU5,2006-12-21,1960,28,23,0,0,5,t,f,82.14,0.00,17.86,0.00,46.43
A0AD7902-0E7F-4308-81BF-55BD793CE84E,0851966755011,SAKFRÅGAN,1,S,Hans,Stenberg,MAN,1953,1958,349,153,124,16,56,t,NEJ,f,f,f,f,43.84,35.53,16.05,4.58,53.01,HUVUD,2006/07,UbU3,2006-11-17,1958,130,0,112,0,18,f,f,0.00,86.15,13.85,0.00,50.77
3F010628-4001-40F5-AEB8-1A81D5243A0F,0910241260018,SAKFRÅGAN,2,S,Kent,Härstedt,MAN,1965,1963,349,304,19,19,7,t,JA,t,f,t,f,87.11,5.44,2.01,5.44,54.44,HUVUD,2010/11,JuU14,2011-03-08,1962,112,109,0,0,3,t,f,97.32,0.00,2.68,0.00,51.79
E1B2D22A-E3C8-45F9-9438-306226D221C6,0775091111217,SAKFRÅGAN,3,S,Britta,Lejon,KVINNA,1964,1954,349,206,82,0,61,t,JA,t,f,t,f,59.03,23.50,17.48,0.00,53.87,HUVUD,2005/06,NU6,2005-11-24,1954,144,120,0,0,24,t,f,83.33,0.00,16.67,0.00,51.39
5806708C-E408-455D-B5BD-E73E9E4C73F4,0435740736429,SAKFRÅGAN,1,KD,Hampus,Hagman,MAN,1987,1973,349,40,10,5,294,t,FRÅNVARANDE,f,f,t,f,11.46,2.87,84.24,1.43,51.86,HUVUD,2019/20,KU12,2020-06-10,1969,22,3,0,0,19,t,f,13.64,0.00,86.36,0.00,63.64
12C0A936-5D47-48DC-ADFE-CCE2A65A0290,0752691002718,MOTIVFRÅGAN,1,S,Pyry,Niemi,MAN,1965,1969,349,136,114,45,54,t,JA,t,f,t,f,38.97,32.66,15.47,12.89,55.01,HUVUD,2014/15,NU7,2015-02-19,1968,113,94,0,0,19,t,f,83.19,0.00,16.81,0.00,48.67
23BEE7C1-2368-47B3-91CB-87AC957D3ACE,0338458649710,SAKFRÅGAN,1,M,Anti,Avsan,MAN,1958,1963,349,287,17,1,44,t,FRÅNVARANDE,f,f,t,f,82.23,4.87,12.61,0.29,55.59,HUVUD,2011/12,AU6,2012-03-06,1964,107,100,0,0,7,t,f,93.46,0.00,6.54,0.00,57.01
B6B98A4B-56F3-4512-AC7F-0D913CF4D21F,088028607414,SAKFRÅGAN,2,M,Lena,Asplund,KVINNA,1956,1969,349,171,142,0,36,t,FRÅNVARANDE,f,f,t,f,49.00,40.69,10.32,0.00,53.87,HUVUD,2016/17,FiU26,2017-03-01,1969,84,75,0,0,9,t,f,89.29,0.00,10.71,0.00,50.00
3A3D239F-EEA6-4BA8-8B8E-9E3FD22CC1D7,0474290584024,SAKFRÅGAN,4,S,Azadeh,Rojhan Gustafsson,KVINNA,1986,1973,349,274,16,0,59,t,JA,t,f,t,f,78.51,4.58,16.91,0.00,53.58,HUVUD,2021/22,SoU26,2022-05-19,1973,100,86,0,0,14,t,f,86.00,0.00,14.00,0.00,49.00
7F45C691-E65B-4351-B402-4D4C98EEC0C8,087735695612,SAKFRÅGAN,3,S,Anders,Karlsson,MAN,1951,1959,349,160,112,17,60,t,NEJ,f,f,f,f,45.85,32.09,17.19,4.87,53.58,HUVUD,2009/10,AU1,2009-11-26,1958,130,0,112,0,18,f,f,0.00,86.15,13.85,0.00,53.08
936FC632-DB61-4787-AE63-13B890AAAD68,0448973586529,SAKFRÅGAN,14,S,Adrian,Magnusson,MAN,1994,1975,349,283,14,0,52,t,JA,t,f,t,f,81.09,4.01,14.90,0.00,55.87,HUVUD,2024/25,KU23,2025-04-09,1975,106,93,0,0,13,t,f,87.74,0.00,12.26,0.00,52.83
6E306404-D41E-46D7-9A73-96CF54554B4D,0568055205114,SAKFRÅGAN,5,M,Gustav,Nilsson,MAN,1949,1963,349,289,19,0,41,t,JA,t,f,t,f,82.81,5.44,11.75,0.00,54.44,HUVUD,2010/11,TU12,2011-03-07,1965,107,101,0,0,6,t,f,94.39,0.00,5.61,0.00,53.27
1EC78BD8-496E-11D7-AED3-000475503825,0155487380917,SAKFRÅGAN,9,C,Kerstin,Lundgren,KVINNA,1955,1954,349,213,30,59,47,t,FRÅNVARANDE,f,f,f,f,61.03,8.60,13.47,16.91,53.87,HUVUD,2002/03,SKU10,2003-03-04,1955,22,0,0,17,5,f,t,0.00,0.00,22.73,77.27,50.00
6872A87F-8D4C-4133-9974-05C441341167,0994460509110,SAKFRÅGAN,2,KD,Maria,Fälth,KVINNA,1963,1963,349,168,132,38,11,t,JA,t,f,t,f,48.14,37.82,3.15,10.89,57.02,HUVUD,2012/13,AU1,2012-12-05,1962,19,18,0,0,1,t,f,94.74,0.00,5.26,0.00,52.63
3EB0453C-D19E-4954-817B-9C17BD4AE0A2,0700714424203,SAKFRÅGAN,2,S,Lars,Wegendal,MAN,1949,1954,349,156,127,0,66,t,JA,t,f,t,f,44.70,36.39,18.91,0.00,54.73,HUVUD,2004/05,TU11,2005-04-19,1954,144,124,0,0,20,t,f,86.11,0.00,13.89,0.00,51.39
