value,count
Elisabet Knutsson 2014-10-03 - 2018-09-24,1
"Elisabet Knutsson 2014-10-03 - 2018-09-24, Amanda Palmstierna 2018-09-24 - 2019-01-21",1
Elisabeth Andersson 1991-11-08 - 1991-12-09,1
Elisabeth Andersson 1993-11-18 - 1993-12-17,1
Elisebeht Markström 1995-01-10 - 1995-10-09,1
"Eliza Roszkowska Öberg 2006-10-19 - 2007-09-17, Göran Thingwall 2007-09-18 - 2008-02-29, Malin Löfsjögård 2008-03-01 - 2009-09-14, Malin Löfsjögård 2009-09-15 - 2010-10-04",1
"Eliza Roszkowska Öberg 2007-09-18 - 2008-02-29, Göran Thingwall 2008-03-01 - 2010-10-04",1
Elizabeth Nyström 1995-10-03 - 1996-10-15,1
"Elsemarie Bjellqvist 2021-11-30 - 2022-01-31, Alexander Ojanne 2022-02-01 - 2022-06-08, Andrea Törnestam 2022-06-08 - 2022-09-26",1
Elver Jonsson,1
Emanuel Öz,1
Emelie Nyman 2024-01-10 - 2024-06-23,1
Emil Källström,1
Emma Ahlström Köster 2020-12-29 - 2021-05-23,1
Emma Carlsson Löfdahl 2006-12-04 - 2007-01-05,1
Emma Carlsson Löfdahl 2009-06-22 - 2010-10-04,1
"Emma Carlsson Löfdahl 2009-06-22 - 2010-10-04, Emma Carlsson Löfdahl 2010-10-04 - 2010-10-05  Statsråd",1
Emma Henriksson 2006-10-06 - 2010-10-04,1
"Emma Henriksson 2006-10-06 - 2010-10-04, Jakob Forssmed 2010-10-04 - 2010-10-04",1
Emma Wallrup 2012-01-18 - 2012-04-09  Sjukledighet,1
Emmanuel Morfiadakis 1985-10-15 - 1985-11-15,1
Erica Nådin 2019-02-11 - 2019-11-30,1
Erik Arthur Egervärn 1992-10-15 - 1992-11-19,1
Erik Bengtzboe 2014-09-29 - 2014-10-03  Statsråd,1
Erik Edin 1987-11-14 - 1987-12-14,1
Erik Ezelius,1
"Erik Ezelius 2014-09-29 - 2015-10-11, Ida Ekeroth Clausson 2015-10-12 - 2015-12-31, Erik Ezelius 2016-01-01 - 2018-09-24",1
Erik Ottoson,1
Erik Slottner 2018-02-05 - 2018-09-24  Sjukledighet,1
Erkki Tammenoksa 1985-10-15 - 1988-10-03,1
"Erkki Tammenoksa 1988-10-03 - 1988-11-07, Gerd Engman 1988-11-08 - 1989-01-09, Kent Carlsson 1989-01-10 - 1989-01-29, Stig Gustafsson 1989-01-30 - 1991-09-30",1
Erling Wälivaara,1
Ethel Duvskog 1988-10-03 - 1988-10-04,1
"Eva Arvidsson 1994-10-08 - 1995-10-09, Dag Ericson 1995-10-10 - 1996-03-22  Statsråd",1
Eva Flyborg,1
Eva Johansson 1985-10-01 - 1988-10-03,1
Eva Julin 1995-10-10 - 1995-11-15,1
Eva Lindh 2015-09-01 - 2015-12-31,1
Eva Lindh 2016-04-18 - 2017-01-01,1
Eva Lindh 2017-02-27 - 2017-06-30,1
Eva Marcusdotter 2001-03-26 - 2001-04-29,1
Eva Nordmark,1
Eva Nordmark 1995-01-10 - 1995-10-09,1
Eva Wallin 2016-03-08 - 2016-03-17,1
Eva Wallin 2016-03-18 - 2016-05-22,1
Eva Zetterberg 1987-11-13 - 1987-12-20,1
Eva Zetterberg 1990-10-02 - 1990-12-31,1
Eva-Lena Gustavsson 2017-08-02 - 2018-01-21  Föräldraledighet,1
"Eva-Lena Jansson 2021-09-03 - 2022-09-26, Daniel Andersson 2022-09-26 - 2022-10-18",1
Faradj Koliev 2017-01-09 - 2017-06-30,1
Filip Fridolfsson 1979-11-05 - 1980-10-06,1
"Filip Fridolfsson 1980-10-08 - 1981-05-05, Ingrid Diesen 1981-05-06 - 1981-10-05",1
Finn Bengtsson 2006-10-06 - 2010-10-04,1
"Finn Bengtsson 2006-10-06 - 2010-10-04, Betty Malmberg 2010-10-04 - 2013-09-17  Statsråd",1
"Frank Lassen 1995-10-03 - 1996-06-30, Sofia Steiner 1996-07-01 - 1996-08-31",1
Fredrick Federley,1
Fredrik Ahlstedt 2022-10-18 - 2024-08-28,1
"Fredrik Eriksson 2014-10-22 - 2014-12-21, Heidi Karlsson 2014-12-22 - 2015-03-31",1
Fredrik Kärrholm,1
Fredrik Lindstål 2025-10-23 - 2026-01-11,1
"Fredrik Malm 2006-10-06 - 2010-10-04, Erik Ullenhag 2010-10-04 - 2010-10-05, Gunnar Andrén 2010-10-06 - 2012-03-19, Martin Andreasson 2012-03-20 - 2012-06-20, Gunnar Andrén 2012-06-21 - 2014-09-29",1
"Fredrik Malm 2006-10-06 - 2010-10-04, Gulan Avci 2009-03-02 - 2009-09-02",1
"Fredrik Malm 2013-08-15 - 2014-09-29, Nina Lundström 2014-09-29 - 2014-10-03  Statsråd",1
Fredrik Saweståhl 2023-03-01 - 2023-05-31,1
Fredrik Schulte 2014-09-29 - 2014-10-03  Statsråd,1
"Fredrik Schulte 2019-02-11 - 2019-07-01, Richard Herrey 2019-07-02 - 2019-09-09",1
Fredrik Stenberg 2018-12-01 - 2019-01-01,1
Fredrik Stenberg 2019-12-20 - 2020-08-09,1
Fredrik Stenberg 2023-04-01 - 2023-09-24,1
Fredrik Stenberg 2025-01-10 - 2025-04-03,1
Frida Tånghag 2023-01-09 - 2023-05-14,1
Gabriel Romanus,1
Georg Andersson,1
"Gerd Engman 1983-01-13 - 1984-11-18, Berit Bölander 1984-11-19 - 1984-12-20, Gerd Engman 1984-12-21 - 1985-09-30",1
"Gerd Engman 1985-10-01 - 1985-10-14, Erkki Tammenoksa 1985-10-15 - 1988-10-03",1
Greger Tidlund 2010-02-01 - 2010-05-31,1
Grethe Lundblad,1
Gudrun Nordborg,1
Gudrun Schyman,1
Gulan Avci 2010-02-03 - 2010-10-04  Statsråd,1
"Gulan Avci 2010-02-03 - 2010-10-04, Fredrik Malm 2010-10-04 - 2013-02-14, Gulan Avci 2013-02-15 - 2013-08-14, Fredrik Malm 2013-08-15 - 2014-09-29  Statsråd",1
Gulan Avci 2014-09-29 - 2014-10-03  Statsråd,1
Gun Hellsvik,1
Gunhild Wallin 2008-01-01 - 2008-04-07,1
"Gunnar Andrén 2010-10-04 - 2010-10-05, Anna Steele 2010-10-06 - 2013-01-22  Statsråd",1
"Gunnar Andrén 2012-06-21 - 2014-09-29, Carl B Hamilton 2014-09-29 - 2014-10-03",1
Gunnar Björk,1
Gunnar Hedberg 2014-01-13 - 2014-04-17  Föräldraledighet,1
Gunnar Hedberg 2014-12-01 - 2015-05-30  Föräldraledighet,1
Gunnar Hedberg 2017-05-18 - 2017-06-18  Sjukledighet,1
Gunnel Söderberg 2010-01-11 - 2010-04-05  Föräldraledighet,1
Gunvor Norberg 1987-11-13 - 1987-12-13,1
Gustaf Lantz,1
"Gustaf Lantz 2020-12-16 - 2022-09-26, Marcus Wennerström 2022-09-26 - 2022-10-18",1
Gustav Blix 2016-10-03 - 2016-12-02  Föräldraledighet,1
Gustav Schyllert 2013-10-14 - 2014-03-23  Föräldraledighet,1
Gustav Schyllert 2014-03-31 - 2014-05-23  Föräldraledighet,1
Göran Dahlstrand 1988-04-25 - 1988-05-26,1
Göran Hägglund   Föräldraledighet,1
Göran Lindblad 1993-03-23 - 1993-05-19,1
Göran Lindell 2011-09-30 - 2014-09-29,1
"Göran Lindell 2011-09-30 - 2014-09-29, Göran Lindell 2014-09-29 - 2014-10-03",1
Göran Lindell 2015-09-11 - 2016-03-31,1
Göran Lindell 2019-12-13 - 2020-08-31,1
Göran Magnusson 1982-10-21 - 1982-11-21,1
Göran Magnusson 1984-10-03 - 1985-09-30,1
Göran Thingwall 2006-11-17 - 2007-04-11,1
"Göran Thingwall 2008-03-01 - 2010-10-04, Rune Wikström 2010-10-04 - 2012-03-18, Johnny Munkhammar 2012-03-19 - 2012-08-13, Metin Ataseven 2012-08-16 - 2012-12-31, Edip Noyan 2013-01-01 - 2014-09-29  Statsråd",1
Gösta Andersson,1
Göte Jonsson,1
Hadar Cars,1
Hadar Cars 1991-10-05 - 1992-06-30,1
Hanna Broberg 2001-01-16 - 2001-02-16,1
Hanna Wagenius 2022-04-04 - 2022-05-06  Sjukledighet,1
Hanna Westerén,1
Hannah Bergstedt 2007-08-20 - 2008-03-31,1
Hannah Bergstedt 2008-10-22 - 2009-01-25,1
Hannah Bergstedt 2019-02-26 - 2019-11-30  Föräldraledighet,1
Hannah Bergstedt 2021-03-15 - 2021-08-27  Föräldraledighet,1
Hannah Bergstedt 2021-11-30 - 2022-09-26,1
"Hannah Bergstedt 2021-11-30 - 2022-09-26, Louise Mörk 2022-09-26 - 2022-10-18",1
Hannes Beckman 2011-06-07 - 2011-08-24  Föräldraledighet,1
"Hannes Beckman 2011-12-13 - 2012-02-24, Gunnar Hedberg 2012-02-25 - 2012-12-31  Sjukledighet",1
Hannes Hervieu 2021-01-01 - 2021-02-28  Föräldraledighet,1
Hans Dau,1
Hans Gustafsson,1
"Hans Göran Franck 1982-10-08 - 1983-02-28, Sylvia Pettersson 1983-03-01 - 1985-09-30",1
"Hans Göran Franck 1983-03-01 - 1985-09-30, Åke Wictorsson 1985-09-30 - 1988-10-03",1
Hans Unander 2008-10-22 - 2009-01-31,1
Hans Unander 2013-01-15 - 2013-07-31,1
"Hans-Eric Andersson 1985-09-30 - 1988-06-07, Björn Ericson 1988-06-08 - 1988-07-07",1
Hans-Eric Andersson 1988-06-08 - 1988-10-03,1
Harald Hjalmarsson 2020-03-09 - 2020-06-21  Föräldraledighet,1
Heidi Karlsson 2016-01-11 - 2016-07-28  Föräldraledighet,1
Heidi Karlsson 2017-03-19 - 2017-03-20  Annan ledighet,1
Heidi Karlsson 2017-03-21 - 2017-05-14,1
"Heidi Karlsson 2017-05-15 - 2017-06-01, Crister Spets 2017-06-02 - 2017-06-30  Föräldraledighet",1
Helena Bonnier 2017-07-05 - 2018-03-05  Föräldraledighet,1
Helena Frisk 2006-10-02 - 2006-10-06,1
"Helena Rivière 2006-10-06 - 2006-11-15, Sofia Arkelsten 2006-11-16 - 2007-09-17, Reza Khelili Dylami 2007-09-18 - 2008-05-07, Margareta Cederfelt 2008-05-07 - 2010-10-04",1
Helene Hellmark Knutsson,1
Helene Petersson 2002-09-30 - 2004-09-30,1
Helén Andersson 2014-03-10 - 2014-04-17  Sjukledighet,1
Henrik Edin 2019-03-13 - 2019-05-16,1
Henrik S Järrel 1995-01-10 - 1995-10-09,1
Henrik von Sydow,1
Hillevi Larsson 1998-11-23 - 2002-09-30,1
"Hillevi Larsson 1998-11-23 - 2002-09-30, Luciano Astudillo 2002-09-30 - 2002-11-04, Cecilia Dahl 2002-11-05 - 2002-12-20, Luciano Astudillo 2002-12-21 - 2004-10-31  Statsråd",1
Holger Gustafsson,1
Hugo Bergdahl,1
Ibrahim Baylan   Offentligt uppdrag,1
Ida Ekeroth Clausson,1
"Ida Karkiainen 2014-10-03 - 2015-08-31, Linus Sköld 2015-09-01 - 2016-04-04, Ida Karkiainen 2016-04-05 - 2018-09-24  Statsråd",1
"Ida Karkiainen 2016-04-05 - 2018-09-24, Linus Sköld 2018-09-24 - 2019-01-21  Statsråd",1
Ina Järlesjö 2003-02-03 - 2003-04-21,1
"Ines Uusmann 1990-06-14 - 1991-09-30, Björn Ericson 1991-09-30 - 1991-10-04",1
Ing-Britt Nygren,1
Inga Davidsson 1983-03-01 - 1983-04-09,1
Inga-Britt Johansson,1
Inga-Britt Johansson 1980-11-20 - 1980-12-20,1
Inga-Britt Johansson 1981-10-14 - 1981-11-15,1
Inga-Lill Sjöblom 2019-10-21 - 2020-05-17,1
"Ingbritt Irhammar 1991-10-05 - 1992-11-15, Lars Petersson 1992-11-16 - 1992-12-18",1
Ingbritt Irhammar 1995-01-10 - 1995-10-10,1
Inge Garstedt 1991-10-15 - 1991-11-17,1
"Inge Ståhlgren 2020-10-02 - 2021-09-08, Sofia Amloh 2021-09-08 - 2022-09-26",1
Ingeborg Hartelius 1982-11-13 - 1982-12-12,1
Ingegerd Elm,1
Ingegerd Troedsson,1
Inger Fredriksson 2011-10-03 - 2011-12-04  Föräldraledighet,1
Inger Fredriksson 2013-03-25 - 2013-06-02  Föräldraledighet,1
Inger Gustavsson 1992-11-15 - 1992-12-14,1
"Inger Koch 1983-03-01 - 1983-03-31, Inger Koch 1983-04-01 - 1983-04-06",1
"Inger Nordlander 2002-09-30 - 2004-07-19, Kaj Nordquist 2004-07-20 - 2006-10-02  Statsråd",1
Inger René 1988-10-13 - 1989-11-06,1
"Inger Segelström 1994-10-08 - 1995-07-31, Anders Ygeman 1995-08-01 - 1995-10-09, Kristina Nordström 1995-10-10 - 1996-03-22",1
Ingibjörg Sigurdsdóttir 1994-10-04 - 1994-11-28,1
Ingrid Andersson 1979-10-17 - 1979-11-20,1
Ingrid Andersson 1980-10-20 - 1980-11-21,1
Ingrid Andersson 1981-11-16 - 1981-12-17,1
Ingrid Burman,1
Ingvar Svensson 1991-10-05 - 1994-10-03,1
"Ingvar Svensson 1991-10-05 - 1994-10-03, Kalle Sandell 1994-10-03 - 1994-10-07",1
Irene Oskarsson 2006-10-06 - 2010-10-04,1
"Irene Oskarsson 2006-10-06 - 2010-10-04, Irene Oskarsson 2010-10-04 - 2014-09-29  Statsråd",1
Iris Mårtensson,1
Isabella Lövin,1
Ivar Nordberg,1
Jabar Amin,1
Jacob Johnson,1
Jakob Forssmed 2003-04-15 - 2003-06-13,1
Jakob Forssmed 2004-04-26 - 2004-05-28,1
"Jakop Dalunde 2014-10-14 - 2015-05-17, Magda Rasmusson 2015-05-18 - 2015-12-17, Jakop Dalunde 2015-12-18 - 2016-06-06, Stefan Nilsson 2016-06-07 - 2017-07-14, Lorentz Tovatt 2017-07-15 - 2018-09-24",1
"Jakop Dalunde 2015-05-18 - 2015-12-17, Magda Rasmusson 2015-12-18 - 2015-12-31",1
Jamal El-Haj 2016-06-15 - 2018-09-24  Offentligt uppdrag,1
"Jamal Mouneimne 2015-10-29 - 2017-09-12, Marie-Louise Rönnmark 2017-09-13 - 2017-10-15  Sjukledighet",1
Jan Björklund   Sjukledighet,1
Jan Emanuel Johansson 2008-02-11 - 2008-04-13,1
Jan Emanuel Johansson 2008-12-14 - 2009-02-01,1
Jan Erik Ågren 2009-06-15 - 2009-08-16,1
Jan Erik Ågren 2009-08-31 - 2010-02-28,1
Jan Lindholm 1998-01-23 - 1998-02-22,1
Jan Lindholm 2004-08-16 - 2004-11-14,1
Jan R Andersson,1
Jan Strömdahl,1
Janine Alm Ericson,1
Jennie Nilsson,1
Jennie Wernäng 2022-10-25 - 2026-09-28,1
Jenny Bengtsson 2016-05-12 - 2016-07-27,1
Jens Eriksson,1
Jerry Martinger,1
Jessika Roswall,1
Jim Svensk Larm 2022-11-01 - 2023-10-29,1
Joanna Lewerentz 2023-01-30 - 2023-05-21,1
"Joanna Lewerentz 2024-04-22 - 2024-09-06, Fredrik Saweståhl 2024-09-06 - 2025-05-11",1
Joar Forssell,1
Johan Andersson 2003-04-17 - 2003-06-30,1
Johan Andersson 2003-09-22 - 2003-12-31,1
Johan Andersson 2005-02-21 - 2005-07-31,1
"Johan Andersson 2005-09-20 - 2005-09-30, Johan Andersson 2005-10-01 - 2006-10-02",1
Johan Hedin 2012-09-03 - 2013-04-26  Föräldraledighet,1
Johan Lagerfelt 2002-01-21 - 2002-02-22,1
Johan Lönnroth,1
Johan Pehrson,1
"Johanna Hornberger 2022-10-18 - 2024-09-05, Adam Reuterskiöld 2024-09-06 - 2024-09-09",1
Johanna Rantsi 2019-02-18 - 2019-04-11,1
Johanna Öfverbeck 2020-05-04 - 2020-12-31,1
John Johnsson 1980-05-12 - 1980-11-12,1
John Rignell 1990-02-12 - 1990-03-23,1
John Skoglund 2015-10-29 - 2015-12-07  Sjukledighet,1
John Widegren 2017-09-11 - 2017-12-31,1
John Widegren 2018-09-24 - 2022-09-26,1
"John Widegren 2018-09-24 - 2022-09-26, Susanne Nordström 2022-09-26 - 2026-09-21",1
"Johnny Munkhammar 2010-10-05 - 2010-10-05, Metin Ataseven 2010-10-06 - 2012-03-18, Edip Noyan 2012-03-19 - 2012-04-18, Bino Drummond 2012-04-19 - 2012-08-15, Björn Samuelson 2012-08-16 - 2012-12-31, Sedat Dogru 2013-01-01 - 2014-09-29",1
"Johnny Munkhammar 2010-10-06 - 2012-03-18, Metin Ataseven 2012-03-19 - 2012-08-15, Edip Noyan 2012-08-16 - 2012-12-31, Bino Drummond 2013-01-01 - 2014-09-29  Statsråd",1
Jonas Eriksson,1
Jonas Gunnarsson,1
Jonas Wikström 2005-02-02 - 2005-03-06,1
Jonathan Svensson 2023-08-28 - 2024-03-03,1
"Juan Fonseca 1994-10-08 - 1995-07-31, Inger Segelström 1995-08-01 - 1995-10-09, Anders Ygeman 1995-10-10 - 1995-12-31",1
Jörgen Andersson,1
Jörgen Persson,1
Jörgen Persson 1994-10-08 - 1998-01-19,1
Jörgen Weibull 1988-06-06 - 1988-07-05,1
"Kaj Nordquist 2004-07-20 - 2006-10-02, Börje Vestlund 2006-10-02 - 2006-10-06  Statsråd",1
Karin Falkmer,1
Karin Granbom Ellison,1
Karin Israelsson,1
Karin Nilsson 1989-01-27 - 1989-01-28,1
Karin Nilsson 2006-10-06 - 2010-10-04,1
"Karin Nilsson 2006-10-06 - 2010-10-04, Karin Nilsson 2010-10-04 - 2014-09-29  Statsråd",1
"Karin Nilsson 2010-10-04 - 2014-09-29, Karin Nilsson 2014-09-29 - 2014-10-03  Statsråd",1
"Karin Pilsäter 1991-10-05 - 1993-03-07, Sören Norrby 1993-03-08 - 1993-05-09, Karin Pilsäter 1993-05-10 - 1994-06-19, Lars Bergstig 1994-06-20 - 1994-10-03",1
Karin Pilsäter 1994-10-03 - 1994-10-07,1
Karin Starrin,1
Karin Starrin 1991-10-10 - 1992-06-30,1
Karin Thomé 1989-10-14 - 1989-11-14,1
Karl Längberg 2018-03-08 - 2018-09-24,1
"Karl Längberg 2018-03-08 - 2018-09-24, Björn Petersson 2018-09-24 - 2022-09-26",1
Karolina Skog,1
Katarina Köhler 2006-10-02 - 2006-10-06,1
Katarina Köhler 2007-09-01 - 2007-12-31,1
Katarina Olofsson 2019-05-28 - 2019-06-27,1
Katarina Tolgfors 2022-10-18 - 2026-09-21,1
Katja Larsson 2007-10-15 - 2007-12-21,1
Kenneth Johansson 1996-01-29 - 1996-02-29,1
Kent Carlsson,1
Kent Kumpula 2024-04-01 - 2024-08-19,1
Kenth Högström 1982-11-15 - 1982-12-17,1
Kenth Högström 1983-10-04 - 1983-11-15,1
Kenth Högström 1984-10-19 - 1984-11-19,1
Kenth Skårvik,1
Kersti Gylling 1986-11-13 - 1986-12-12,1
Kerstin Ekman,1
Kerstin Hermansson 2007-01-01 - 2007-03-31,1
Kerstin-Maria Stalin,1
Kjell Johansson,1
Kjell-Arne Welin 1994-02-07 - 1994-05-29,1
Krister Örnfjäder 1992-03-17 - 1992-05-31,1
Krister Örnfjäder 1992-11-26 - 1992-12-31,1
Krister Örnfjäder 1993-01-11 - 1993-01-25,1
Kristin Oretorp 2007-02-13 - 2007-07-15,1
Kristina Nordström 1995-01-10 - 1995-07-31,1
Kristina Persson,1
Kristina Persson 1993-10-06 - 1993-10-31,1
Kristina Svensson,1
Kristina Yngwe,1
Kristina Zakrisson,1
Kristina Zakrisson 1998-10-05 - 1998-10-26,1
Kristoffer Lindberg 2021-11-01 - 2021-12-19,1
"Kurt Kvarnström 2001-10-25 - 2002-09-30, Hans Unander 2002-09-30 - 2004-09-14",1
"Laila Bjurling 1994-10-08 - 1995-10-09, Elisebeht Markström 1995-10-10 - 1998-10-04",1
Laila Olsen 2011-03-01 - 2011-06-17,1
Lars Adaktusson,1
"Lars Bergstig 1994-06-20 - 1994-10-03, Carl B Hamilton 1994-10-03 - 1994-10-07",1
Lars Bäckström,1
Lars De Geer,1
Lars Engqvist,1
Lars Eriksson 2006-10-02 - 2006-10-06,1
Lars Ernestam,1
Lars G Linder 1995-01-10 - 1995-10-09,1
Lars Hjertén 1985-10-18 - 1985-11-18,1
Lars Hjertén 1987-11-14 - 1987-12-14,1
Lars Hjertén 1989-04-03 - 1989-05-04,1
Lars Hjertén 1995-01-10 - 1995-10-09,1
"Lars Jilmstad 2019-08-26 - 2019-12-31, Amir Adan 2020-01-01 - 2020-05-03",1
Lars Jilmstad 2025-02-11 - 2025-05-09,1
"Lars Johnsson 2022-10-18 - 2024-08-20, Ludvig Ceimertz 2024-08-21 - 2026-09-28",1
Lars Larsson 2023-09-04 - 2023-10-08,1
Lars Lilja 2011-03-28 - 2011-08-15,1
Lars Lindblad,1
Lars Moquist,1
Lars Püss 2014-11-03 - 2015-03-29  Föräldraledighet,1
Lars Püss 2018-01-29 - 2018-05-06  Föräldraledighet,1
Lars U Granberg 2002-09-30 - 2002-10-14,1
Lars-Arne Staxäng 2019-09-09 - 2020-03-01,1
Lars-Erik Lövdén 1979-10-23 - 1979-11-25,1
Lars-Erik Soting 2006-10-02 - 2006-10-06,1
"Lars-Erik Soting 2006-10-02 - 2006-10-06, Helena Frisk 2006-10-06 - 2007-08-28",1
Lars-Ingvar Ljungman 2025-08-08 - 2026-06-05,1
Lars-Olof Karlsson 1993-10-25 - 1993-11-26,1
"Lawen Redar 2014-10-03 - 2015-09-30, Börje Vestlund 2015-10-01 - 2017-05-28, Teres Lindberg 2017-05-29 - 2017-09-24, Anders Österberg 2017-09-25 - 2018-09-24",1
Leif Gripestam 2025-11-03 - 2026-02-27,1
Leif Jakobsson,1
Leif Lindström 2012-04-18 - 2012-05-20  Sjukledighet,1
Leif Nysmed,1
Leif Pettersson,1
Leila Ali Elmi,1
Lena Boström,1
Lena Bäckelin 2023-01-15 - 2023-02-24,1
Lena Bäckelin 2023-10-16 - 2024-05-01,1
Lena Bäckelin 2025-05-19 - 2025-11-28,1
Lena Ek,1
Lena Emilsson 2018-11-25 - 2019-05-31,1
Lena Emilsson 2019-10-04 - 2019-11-03,1
Lena Emilsson 2020-09-01 - 2021-04-30,1
Lena Lundblad 1983-11-18 - 1983-12-20,1
Lena Malm 2026-02-16 - 2026-06-22,1
Lena Olsson,1
Lennart Degerliden 2000-11-17 - 2000-12-18,1
Lennart Eliasson 1990-11-10 - 1990-12-09,1
Lennart Gustavsson 1996-05-09 - 1996-06-12,1
Lennart Hedquist 1991-09-30 - 1994-10-03,1
Lennart Holmsten 1984-05-08 - 1984-06-08,1
Lennart Sacrédeus 2022-05-05 - 2022-06-23  Sjukledighet,1
Lennart Thörnlund 1996-09-18 - 1997-04-30,1
Leo Persson 1985-11-18 - 1985-12-18,1
"Linda Wemmert 2011-01-10 - 2011-01-10, Tomas Avenborg 2011-01-11 - 2011-03-04  Föräldraledighet",1
Linus Lakso,1
Linus Sköld 2017-02-01 - 2017-08-01  Föräldraledighet,1
Linus Sköld 2018-04-16 - 2018-06-14  Sjukledighet,1
Liza-Maria Norlin 2024-04-02 - 2024-06-16,1
Lola Björkquist 1991-10-12 - 1991-11-11,1
Lola Björkquist 1992-10-17 - 1992-11-16,1
Lolo Lindström 2013-09-19 - 2014-09-29,1
"Lolo Lindström 2013-09-19 - 2014-09-29, Rene Francis 2014-09-29 - 2014-10-03",1
Lorentz Tovatt 2018-09-24 - 2021-01-31,1
Lotta Hedström 2000-11-24 - 2000-12-18,1
Lotta Hedström 2001-03-28 - 2001-04-26,1
"Lotta Hedström 2001-09-12 - 2001-11-18, Lotta Hedström 2001-11-19 - 2001-12-31, Lotta Hedström 2002-01-01 - 2002-03-15, Lotta Hedström 2002-03-16 - 2002-04-15, Lotta Hedström 2002-04-16 - 2002-04-30, Lotta Hedström 2002-05-01 - 2002-05-21",1
Lotta Hedström 2012-07-01 - 2012-12-31,1
Lotta Jonsson 2007-03-19 - 2007-04-18,1
Lotta Jonsson 2007-11-06 - 2007-12-05,1
Louise Edlind-Friberg 2003-02-24 - 2003-04-06,1
Luciano Astudillo 2010-12-01 - 2011-06-30  Föräldraledighet,1
Ludvig Aspling,1
Magdalena Streijffert,1
Maggi Mikaelsson,1
Magnus Johansson 1995-01-10 - 1995-10-09,1
Magnus Persson,1
Magnus Resare 2022-10-18 - 2026-09-28,1
"Mahmood Fahmi 2008-05-07 - 2010-10-04, Margareta Cederfelt 2010-10-04 - 2010-10-18, Cecilia Brinck 2010-10-19 - 2010-10-25, Anton Abele 2010-10-26 - 2014-09-29  Statsråd",1
Majvi Andersson 1997-01-21 - 1997-05-30,1
Malin Björk,1
Malin Höglund 2020-08-31 - 2021-02-01,1
Marcus Andersson 2022-11-14 - 2023-05-14,1
Marcus Andersson 2025-02-16 - 2025-11-09,1
Marcus Jonsson 2020-01-14 - 2020-02-20,1
Marcus Wennerström 2023-08-28 - 2024-04-30,1
Margareta Andrén 1988-10-14 - 1988-11-14,1
"Margareta Cederfelt 1999-09-14 - 2000-04-30, Anna Kinberg Batra 2000-05-01 - 2000-06-30",1
"Margareta Cederfelt 2006-10-26 - 2007-09-17, Marianne Watz 2007-09-18 - 2008-05-07",1
"Margareta Cederfelt 2008-05-07 - 2010-10-04, Jessica Rosencrantz 2010-10-04 - 2010-10-18, Amir Adan 2010-10-19 - 2010-10-25, Margareta Cederfelt 2010-10-26 - 2014-09-29  Statsråd",1
"Margareta Cederfelt 2010-10-26 - 2014-09-29, Dag Klackenberg 2014-09-29 - 2014-10-03  Statsråd",1
Margareta Fransson 2021-09-19 - 2022-05-15,1
"Margareta Israelsson 1982-10-08 - 1984-10-02, Göran Magnusson 1984-10-03 - 1985-09-30",1
Margareta Jonback 1988-11-15 - 1988-12-14,1
Margareta Nachmanson 2001-01-31 - 2001-10-16,1
Margareta Palmqvist 1976-10-04 - 1976-10-08,1
Margareta Persson 1983-01-01 - 1985-09-30,1
"Margareta Persson 1988-11-08 - 1989-10-02, Kent Carlsson 1989-10-03 - 1990-06-30, Margareta Persson 1990-07-01 - 1991-09-30",1
"Margareta Persson 1990-07-01 - 1991-09-30, Kristina Persson 1991-09-30 - 1991-10-04",1
Margareta Viklund 1991-10-05 - 1994-10-03,1
"Margareta Viklund 1991-10-05 - 1994-10-03, Ingvar Svensson 1994-10-03 - 1994-10-07",1
Margit Gennser,1
Maria Arnholm,1
Maria Fälth 2012-10-15 - 2013-01-01,1
Maria Jacobsson 2018-12-13 - 2019-01-13,1
Maria Kornevik Jakobsson 2006-10-06 - 2010-10-04,1
"Maria Kornevik Jakobsson 2006-10-06 - 2010-10-04, Maria Kornevik Jakobsson 2010-10-04 - 2010-10-05  Statsråd",1
Maria Östberg Svanelind 2006-10-02 - 2006-10-06,1
Maria Östberg Svanelind 2007-03-18 - 2007-09-17,1
"Mariam Osman Sherifay 2003-01-21 - 2003-02-17, Christer Erlandsson 2003-02-18 - 2003-02-28",1
Mariam Osman Sherifay 2003-02-18 - 2003-08-25,1
"Mariam Osman Sherifay 2004-01-19 - 2004-03-07, Christer Erlandsson 2004-03-08 - 2004-04-14",1
Mariam Osman Sherifay 2005-01-01 - 2006-10-02,1
Mariana Wallin 1990-11-06 - 1990-12-31,1
Mariann Ytterberg 1994-10-08 - 1998-10-05,1
"Mariann Ytterberg 1994-10-08 - 1998-10-05, Paavo Vallius 1998-10-05 - 2002-09-30",1
Marianne Beyer 2000-11-09 - 2000-12-18,1
Marianne Fundahn 2014-10-03 - 2018-09-24,1
"Marianne Fundahn 2014-10-03 - 2018-09-24, Elin Gustafsson 2018-09-24 - 2022-09-26",1
Marianne Jönsson 1986-11-11 - 1986-12-13,1
Marianne Kierkemann 2011-09-01 - 2011-12-31  Föräldraledighet,1
Marianne Löfstedt 1990-10-02 - 1990-10-31,1
"Marianne Nilsson 1998-10-07 - 2000-07-31, Anders Bengtsson 2000-08-01 - 2002-01-30",1
Marianne Samuelsson 2003-03-28 - 2003-06-29,1
