value,count
Avliden  2022-07-25,1
Avliden  2022-09-12,1
Avliden  2022-09-29,1
Avliden  2022-10-16,1
Avliden  2022-10-19,1
Avliden  2022-11-17,1
Avliden  2022-12-02,1
Avliden  2022-12-25,1
Avliden  2023-01-05,1
Avliden  2023-01-13,1
Avliden  2023-01-15,1
Avliden  2023-01-18,1
Avliden  2023-01-19,1
Avliden  2023-02-01,1
Avliden  2023-02-11,1
Avliden  2023-02-19,1
Avliden  2023-03-12,1
Avliden  2023-03-13,1
Avliden  2023-03-14,1
Avliden  2023-04-05,1
Avliden  2023-06-09,1
Avliden  2023-07-05,1
Avliden  2023-07-21,1
Avliden  2023-08-07,1
Avliden  2023-08-30,1
Avliden  2023-09-06,1
Avliden  2023-09-19,1
Avliden  2024-01-25,1
Avliden  2024-02-18,1
Avliden  2024-03-14,1
Avliden  2024-04-11,1
Avliden  2024-06-22,1
Avliden  2024-07-01,1
Avliden  2024-07-22,1
Avliden  2024-09-01,1
Avliden  2024-09-23,1
Avliden  2024-10-05,1
Avliden  2024-11-25,1
Avliden  2024-11-26,1
Avliden  2024-12-01,1
Avliden  2025-01-01,1
Avliden  2025-04-13,1
Avliden  2025-06-10,1
Avliden  2025-06-17,1
Avliden  2025-06-18,1
Avliden  2025-06-25,1
Avliden  2025-07-13,1
Avliden  2025-07-14,1
Avliden  2025-09-07,1
Avliden  2025-09-25,1
Avliden  2025-11-01,1
Avliden  2025-11-08,1
Avliden  2025-11-28,1
Bistånds- och utrikeshandelsminister,1
Civilminister,1
EU-minister,1
Energi- och näringsminister,1
Finansmarknadsminister,1
Finansminister,1
Förste vice talman (tjänstgörande riksdagsledamot),1
Försvarsminister,1
"Gymnasie-, högskole- och forskningsminister",1
Infrastruktur- och bostadsminister,1
Justitieminister,1
Jämställdhetsminister,1
Klimat- och miljöminister,1
Kulturminister,1
Landsbygdsminister,1
Ledamot i Riksdagens arvodesnämnd,1
Migrationsminister,1
Minister för civilt försvar,1
Sjukvårdsminister,1
Socialminister,1
Socialtjänstminister,1
Statsminister,1
Suppleant i Valprövningsnämnden,1
Talman,1
Tidigare arbetsmarknadsminister,1
Tidigare försvarsminister,1
Tidigare jordbruksminister,1
Tidigare ledamot i Styrelsen för Stiftelsen Riksbankens Jubileumsfond,1
Tidigare utbildningsminister,1
Tjänstgörande talmansersättare,1
Tredje vice talman (tjänstgörande riksdagsledamot),1
Utbildnings- och integrationsminister,1
Utrikesminister,1
Äldre- och socialförsäkringsminister,1
