value,count
2003/04:SoU9,45
2004/05:FiU9,45
2004/05:SfU10,45
2009/10:CU7,45
2009/10:FiU22,45
2009/10:NU1,45
2009/10:NU3,45
2012/13:NU11,45
2012/13:TU7,45
2012/13:UbU8,45
2013/14:KrU10,45
2016/17:SkU23,45
2017/18:SoU15,45
2018/19:UbU8,45
2019/20:KrU9,45
2022/23:TU13,45
2024/25:TU11,45
2025/26:CU20,45
2001/02:JuU13,44
2001/02:SkU16,44
2003/04:LU22,44
2004/05:LU10,44
2005/06:KU9,44
2006/07:AU9,44
2010/11:JuU7,44
2013/14:MJU2,44
2014/15:CU6,44
2015/16:SfU1,44
2016/17:KrU9,44
2016/17:UbU18,44
2018/19:SkU12,44
2019/20:FöU7,44
2019/20:SfU17,44
2020/21:SoU9,44
2021/22:CU12,44
2021/22:MJU29,44
2024/25:SoU22,44
2025/26:JuU12,44
2025/26:NU12,44
2025/26:SoU14,44
2025/26:SoU15,44
2000/01:NU7,43
2004/05:KrU1,43
2004/05:NU3,43
2006/07:NU6,43
2006/07:TU6,43
2008/09:FöU10,43
2008/09:JuU24,43
2009/10:MJU12,43
2010/11:MJU2,43
2011/12:NU2,43
2012/13:KU17,43
2012/13:KU18,43
2012/13:SkU17,43
2013/14:SfU6,43
2013/14:UbU11,43
2015/16:SkU29,43
2017/18:FiU22,43
2017/18:MJU24,43
2017/18:UbU20,43
2020/21:UbU14,43
2024/25:SoU16,43
2025/26:SoU12,43
2000/01:AU1,42
2003/04:KU5,42
2003/04:LU11,42
2003/04:UbU3,42
2004/05:SkU22,42
2004/05:SkU23,42
2004/05:UbU9,42
2005/06:SkU18,42
2005/06:SkU19,42
2005/06:SoU6,42
2007/08:SkU19,42
2008/09:SoU8,42
2009/10:JuU13,42
2009/10:MJU6,42
2009/10:SoU12,42
2010/11:KU28,42
2012/13:AU8,42
2012/13:SfU7,42
2015/16:KU17,42
2016/17:TU14,42
2020/21:CU13,42
2020/21:KU23,42
2021/22:MJU15,42
2021/22:UbU14,42
2024/25:SfU20,42
2024/25:UbU14,42
2025/26:MJU12,42
2025/26:UbU9,42
2000/01:NU2,41
2003/04:MJU2,41
2003/04:SkU23,41
2004/05:KrU7,41
2004/05:UbU12,41
2007/08:AU7,41
2007/08:TU14,41
2009/10:KU11,41
2009/10:UU9,41
2010/11:TU12,41
2013/14:TU7,41
2018/19:SoU9,41
2019/20:UbU12,41
2020/21:FöU7,41
2020/21:UbU10,41
2020/21:UbU11,41
2021/22:CU6,41
2021/22:FiU22,41
2021/22:MJU22,41
2021/22:NU21,41
2021/22:SoU16,41
2021/22:SoU18,41
2023/24:MJU11,41
2023/24:SoU16,41
2023/24:UbU10,41
2024/25:FiU22,41
2024/25:KrU5,41
2024/25:UbU15,41
2000/01:UbU8,40
2002/03:AU6,40
2002/03:LU10,40
2003/04:JuU16,40
2003/04:KU9,40
2005/06:JuU33,40
2006/07:SoU6,40
2008/09:JuU21,40
2009/10:MJU2,40
2009/10:SfU14,40
2011/12:UU8,40
2013/14:SoU13,40
2014/15:AU4,40
2014/15:SkU20,40
2015/16:NU15,40
2016/17:MJU9,40
2016/17:UbU12,40
2017/18:AU4,40
2017/18:NU19,40
2019/20:CU17,40
2021/22:KU33,40
2021/22:MJU18,40
2023/24:KrU5,40
2024/25:CU14,40
2024/25:UbU11,40
2000/01:SoU1,39
2001/02:MJU15,39
2001/02:SoU11,39
2002/03:UbU5,39
2004/05:NU2,39
2005/06:FiU1,39
2007/08:KU14,39
2009/10:UbU3,39
2010/11:SoU10,39
2010/11:SoU11,39
2012/13:KU19,39
2013/14:CU20,39
2013/14:TU13,39
2015/16:MJU6,39
2015/16:SkU18,39
2015/16:UbU17,39
2016/17:UU2,39
2017/18:CU31,39
2017/18:FöU7,39
2017/18:UbU19,39
2019/20:NU12,39
2021/22:KU26,39
2022/23:SoU19,39
2023/24:FiU22,39
2023/24:UbU14,39
2025/26:FiU22,39
2025/26:KU19,39
2025/26:NU14,39
2001/02:SfU8,38
2002/03:SoU7,38
2005/06:KU19,38
2005/06:SfU10,38
2007/08:FiU7,38
2009/10:CU1,38
2009/10:TU15,38
2010/11:NU2,38
2010/11:SfU6,38
2010/11:SoU16,38
2013/14:SkU20,38
2014/15:SkU17,38
2015/16:UbU10,38
2016/17:KU18,38
2016/17:SfU15,38
2016/17:SoU6,38
2017/18:MJU9,38
2018/19:SfU16,38
2019/20:KU9,38
2019/20:KrU8,38
2019/20:SfU20,38
2019/20:SoU5,38
2020/21:TU14,38
2021/22:JuU24,38
2021/22:TU6,38
2021/22:UbU16,38
2021/22:UbU20,38
2022/23:JuU11,38
2022/23:SkU11,38
2022/23:UbU6,38
2023/24:SkU15,38
2024/25:NU17,38
2024/25:SfU19,38
2025/26:SoU21,38
2000/01:SkU15,37
2001/02:SkU18,37
2002/03:BoU1,37
2003/04:FiU1,37
2007/08:NU7,37
2007/08:SoU14,37
2008/09:SfU8,37
2009/10:FöU8,37
2009/10:UbU9,37
2011/12:SkU17,37
2012/13:CU13,37
2013/14:MJU27,37
2017/18:AU9,37
2017/18:MJU15,37
2017/18:UU15,37
2017/18:UbU11,37
2018/19:KrU7,37
2020/21:NU20,37
2021/22:KU27,37
2021/22:NU11,37
2024/25:FöU2,37
2024/25:JuU11,37
2024/25:SoU14,37
2024/25:SoU15,37
2025/26:AU9,37
2025/26:KU29,37
2000/01:UbU2,36
2001/02:AU4,36
2002/03:MJU15,36
2004/05:NU9,36
2005/06:KrU14,36
2008/09:NU2,36
2011/12:KrU9,36
2012/13:SkU19,36
2013/14:FiU27,36
2015/16:CU13,36
2016/17:JuU17,36
2016/17:MJU12,36
2018/19:SfU20,36
2019/20:SoU4,36
2020/21:MJU18,36
2023/24:SfU13,36
2024/25:CU7,36
2024/25:MJU10,36
2024/25:UbU9,36
2025/26:MJU7,36
2000/01:SkU16,35
2000/01:UU10,35
2001/02:KU15,35
2002/03:NU7,35
2005/06:MJU2,35
2006/07:SkU11,35
2008/09:KU9,35
2008/09:KrU1,35
2009/10:AU9,35
2009/10:JuU14,35
2011/12:AU9,35
2011/12:JuU15,35
2012/13:KU22,35
2013/14:NU2,35
2013/14:SoU11,35
2014/15:SkU18,35
2016/17:SoU8,35
2017/18:UU2,35
2018/19:CU7,35
2018/19:SoU10,35
2018/19:TU16,35
2019/20:NU13,35
2021/22:AU6,35
2021/22:KU30,35
2021/22:TU8,35
2022/23:UbU5,35
2023/24:SkU13,35
2023/24:TU13,35
2024/25:MJU18,35
2025/26:KU28,35
2025/26:KU30,35
2001/02:KrU14,34
2001/02:MJU16,34
2001/02:UU2,34
2002/03:AU1,34
2003/04:JuU4,34
2003/04:MJU3,34
2003/04:SkU21,34
2005/06:UU10,34
2005/06:UU2,34
2005/06:UU20,34
2006/07:JuU10,34
2006/07:SkU13,34
2006/07:SoU1,34
2007/08:KrU1,34
2008/09:CU30,34
2009/10:SkU29,34
2012/13:TU17,34
2014/15:SfU1,34
2018/19:JuU14,34
2019/20:MJU13,34
2020/21:JuU25,34
2020/21:KrU2,34
2020/21:MJU17,34
2020/21:NU22,34
2021/22:CU13,34
2021/22:MJU14,34
2023/24:MJU13,34
2024/25:CU13,34
2024/25:KU16,34
2024/25:SoU12,34
2025/26:SfU18,34
2005/06:BoU1,33
2005/06:KU24,33
2006/07:TU7,33
2007/08:SfU6,33
2008/09:FiU29,33
2008/09:UU11,33
2009/10:MJU8,33
2009/10:UU2,33
2011/12:AU11,33
2011/12:FiU32,33
2011/12:SoU13,33
2012/13:SoU12,33
2012/13:SoU16,33
2013/14:SkU19,33
2014/15:AU5,33
2014/15:KrU10,33
2014/15:SfU3,33
2014/15:TU10,33
2015/16:NU17,33
2016/17:MJU15,33
2016/17:UbU19,33
2017/18:KU27,33
2017/18:SoU14,33
2018/19:SkU11,33
2018/19:TU4,33
2019/20:CU16,33
2019/20:TU15,33
2020/21:CU14,33
2020/21:FiU22,33
2020/21:MJU10,33
2020/21:MJU19,33
2020/21:SoU15,33
2020/21:TU4,33
2021/22:KU29,33
2021/22:KU34,33
2021/22:UU1,33
2022/23:SoU14,33
2023/24:CU9,33
2023/24:MJU17,33
2023/24:SoU15,33
2023/24:UbU11,33
2024/25:UU7,33
2025/26:TU8,33
2001/02:MJU8,32
2001/02:SoU15,32
2001/02:SoU23,32
2001/02:SoU8,32
2002/03:SfU8,32
2004/05:BoU11,32
2004/05:SfU2,32
2005/06:AU2,32
2005/06:FiU19,32
2005/06:JuU34,32
2005/06:SkU15,32
2005/06:TU8,32
2005/06:UbU8,32
2007/08:CU11,32
2007/08:NU10,32
2007/08:UU2,32
2007/08:UbU6,32
2008/09:SoU15,32
2010/11:KrU10,32
2011/12:UU3,32
2012/13:UbU5,32
2013/14:CU1,32
2013/14:MJU16,32
2013/14:MJU21,32
2016/17:AU4,32
2016/17:KrU4,32
2016/17:NU16,32
2016/17:SfU3,32
2017/18:SfU3,32
2018/19:FiU22,32
2019/20:KrU6,32
2019/20:UbU10,32
2021/22:CU9,32
2021/22:MJU16,32
2021/22:NU15,32
2022/23:SfU14,32
2023/24:SoU13,32
2023/24:UbU9,32
2024/25:KU23,32
2024/25:NU10,32
2025/26:KrU6,32
2025/26:SfU16,32
2001/02:KU12,31
2003/04:FöU2,31
2003/04:JuU17,31
2003/04:MJU10,31
2003/04:NU3,31
2003/04:SkU1,31
2003/04:UbU11,31
2004/05:JuU17,31
2004/05:KU18,31
2004/05:KrU8,31
2004/05:LU8,31
2004/05:SkU21,31
2006/07:AU4,31
2006/07:SkU10,31
2007/08:SkU22,31
2008/09:UU10,31
2009/10:AU8,31
2011/12:CU14,31
2011/12:SoU10,31
2011/12:TU12,31
2011/12:UbU18,31
2012/13:NU2,31
2014/15:JuU1,31
2015/16:AU7,31
2015/16:KrU6,31
2015/16:KrU9,31
2015/16:UU15,31
2016/17:FiU22,31
2016/17:KU17,31
2017/18:CU9,31
2018/19:KU22,31
2020/21:AU5,31
2020/21:CU9,31
2021/22:MJU17,31
2021/22:SoU12,31
2022/23:MJU9,31
2023/24:SoU21,31
2023/24:TU16,31
2025/26:FiU26,31
2025/26:MJU8,31
2025/26:MJU9,31
2025/26:UbU7,31
2000/01:BoU1,30
2002/03:JuU9,30
2003/04:SkU22,30
2005/06:MJU16,30
2005/06:UbU19,30
2008/09:KU11,30
2008/09:KU13,30
2008/09:KrU5,30
2008/09:MJU2,30
2008/09:UU3,30
2009/10:CU10,30
2009/10:KrU1,30
2009/10:KrU11,30
2009/10:SkU28,30
2011/12:UbU15,30
2012/13:MJU8,30
2012/13:SkU20,30
2012/13:UU15,30
2012/13:UbU6,30
2013/14:CU10,30
2013/14:JuU18,30
2013/14:MJU9,30
2013/14:UbU1,30
2014/15:NU7,30
2015/16:FiU39,30
2015/16:MJU16,30
2015/16:UbU1,30
2016/17:CU8,30
2016/17:KU15,30
2016/17:KU30,30
2016/17:MJU8,30
2017/18:CU17,30
2017/18:TU15,30
2018/19:MJU5,30
2019/20:SkU21,30
2020/21:JuU27,30
2020/21:NU14,30
2021/22:JuU28,30
2021/22:SkU14,30
2022/23:CU12,30
2022/23:FiU22,30
2022/23:KrU6,30
2022/23:MJU10,30
2022/23:MJU13,30
2022/23:NU16,30
2023/24:CU16,30
2023/24:KU16,30
2023/24:SoU12,30
2024/25:UU15,30
2025/26:NU13,30
2025/26:SoU18,30
2025/26:SoU19,30
2001/02:FiU1,29
2001/02:LU8,29
2001/02:UbU4,29
2002/03:LU9,29
2002/03:MJU9,29
2002/03:SkU8,29
2002/03:SoU9,29
2003/04:SfU12,29
2003/04:SoU7,29
2003/04:UbU12,29
2004/05:BoU1,29
2004/05:JuU19,29
2004/05:LU14,29
2005/06:KU26,29
2006/07:JuU6,29
2006/07:JuU9,29
2006/07:SoU7,29
2007/08:TU6,29
2007/08:UU10,29
2008/09:CU34,29
2008/09:JuU4,29
2008/09:KU1,29
2008/09:KrU3,29
2008/09:UbU7,29
2009/10:CU16,29
2009/10:UbU7,29
2010/11:UbU6,29
2010/11:UbU8,29
2011/12:SkU16,29
2012/13:CU9,29
2012/13:FiU32,29
2012/13:JuU11,29
2013/14:KU26,29
2014/15:CU11,29
2014/15:JuU15,29
2016/17:AU7,29
2016/17:FiU7,29
2017/18:AU10,29
2017/18:CU18,29
2017/18:KrU2,29
2017/18:UbU15,29
2018/19:NU8,29
2018/19:SoU13,29
2019/20:JuU27,29
2020/21:SoU7,29
2020/21:UU10,29
2020/21:UU2,29
2021/22:JuU26,29
2021/22:MJU27,29
2022/23:KU24,29
2022/23:NU8,29
2022/23:SkU14,29
2023/24:AU8,29
2023/24:CU15,29
2023/24:SoU17,29
2024/25:KU25,29
2024/25:MJU9,29
2024/25:TU12,29
2025/26:KU27,29
2000/01:KrU1,28
2000/01:NU3,28
2000/01:SkU19,28
2001/02:JuU7,28
2002/03:SkU12,28
2002/03:TU3,28
2003/04:LU8,28
2005/06:NU3,28
2006/07:AU13,28
2006/07:KU11,28
2006/07:MJU13,28
2006/07:SoU5,28
2009/10:JuU21,28
2009/10:MJU18,28
2011/12:KU15,28
2011/12:KU9,28
2011/12:TU5,28
2011/12:UU2,28
2012/13:SkU18,28
2013/14:MJU10,28
2013/14:SkU18,28
2015/16:FiU22,28
2015/16:TU11,28
2015/16:TU16,28
