GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl,ApplicationManagerImpl,77,0,6,0,19,0,9,0,6,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl,BootstrapDefaultConfig,36,0,0,0,13,0,4,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl,ViewRiksdagenCommitteeDataContainer,28,0,4,0,7,0,4,0,2,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl,DataAgentContainerImpl,11,0,0,0,5,0,2,0,2,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.user.wordcount,WordCounterImpl,133,0,4,0,33,0,6,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.common,AbstractBusinessServiceImpl,132,0,8,0,34,0,16,0,12,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.user,SearchDocumentService,146,0,8,0,30,0,9,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.user,SetGoogleAuthenticatorCredentialService,170,0,6,0,40,0,8,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.user,DocumentWordCountService,94,0,4,0,25,0,7,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.user,DisableGoogleAuthenticatorCredentialService,116,0,6,0,28,0,8,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application,RegisterUserService,319,0,14,0,65,0,13,0,6,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application,LogoutService,103,0,4,0,30,0,7,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application,DestroyApplicationSessionService,65,0,4,0,18,0,7,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application,CreateApplicationEventService,110,0,8,0,27,0,8,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application,LoginService,242,0,22,0,55,0,17,0,6,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application,CreateApplicationSessionService,76,0,0,0,20,0,5,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.rules,ComplianceCheckAgendaEventListener,28,0,0,0,8,0,2,0,2,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.rules,RulesEngineImpl,482,0,40,0,99,0,40,0,20,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.rules,PartyComplianceCheckImpl,106,0,14,0,25,0,16,0,9,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.rules,RulesConfiguration,74,0,6,0,16,0,6,0,3,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.rules,AbstractComplianceCheckImpl,110,0,6,0,20,0,12,0,9,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.rules,PoliticianComplianceCheckImpl,130,0,12,0,26,0,17,0,11,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.email,EmailServiceImpl,333,0,2,0,45,0,6,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.kpi,ComplianceCheckServiceImpl,122,0,4,0,29,0,8,0,6,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.admin,ManageUserAccountService,164,0,6,0,40,0,12,0,9,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.admin,SendEmailService,67,0,2,0,18,0,5,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.admin,UpdateSearchIndexService,78,0,2,0,25,0,6,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.admin,UpdateApplicationConfigurationService,102,0,4,0,28,0,6,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.admin,RefreshDataViewsService,61,0,2,0,18,0,5,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.admin,RemoveDataService,91,0,6,0,25,0,8,0,4,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application.access,LoginBlockResultImpl,25,0,0,0,9,0,5,0,5,0
Citizen Intelligence Agency/service.impl,com.hack23.cia.service.impl.action.application.access,LoginBlockedAccessImpl,357,0,22,0,57,0,20,0,9,0
Citizen Intelligence Agency/encrypt.properties,com.hack23.cia.encryption.properties,EncryptProperty,75,0,2,0,17,0,6,0,5,0
