snapshot_pk,type,version,state,changed_properties,managed_type,global_id_fk,commit_fk
350000,INITIAL,1,"{
  ""annualWorkHeadCount"": 52,
  ""year"": 2012,
  ""headCount"": 64,
  ""name"": ""Konjunkturinstitutet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1075,
  ""comment"": """",
  ""mCode"": ""KONJ"",
  ""governmentBodyId"": ""KONJ"",
  ""id"": 3306,
  ""orgNumber"": ""202100-0845"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3599,3597
48500,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2000,
  ""headCount"": 0,
  ""name"": ""Domstolsverket"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1143,
  ""comment"": """",
  ""mCode"": ""DOM"",
  ""governmentBodyId"": ""DOM"",
  ""id"": 291,
  ""orgNumber"": ""202100-2742"",
  ""ministry"": ""Justitiedepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,584,582
18800,INITIAL,1,"{
  ""createdDate"": ""2026-01-27T01:00:10.46"",
  ""languageEnabled"": false,
  ""languageCode"": ""wo"",
  ""languageName"": ""Wolof"",
  ""hjid"": 188
}","[
  ""createdDate"",
  ""languageEnabled"",
  ""languageCode"",
  ""languageName"",
  ""hjid""
]",com.hack23.cia.model.internal.application.system.impl.LanguageData,287,285
325500,INITIAL,1,"{
  ""annualWorkHeadCount"": 29,
  ""year"": 2011,
  ""headCount"": 31,
  ""name"": ""Inspektionen för socialförsäkringen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1362,
  ""comment"": ""Myndigheten startade 1/7 2009"",
  ""mCode"": ""IFS"",
  ""governmentBodyId"": ""IFS"",
  ""id"": 3061,
  ""orgNumber"": ""202100-6248"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3354,3352
433100,INITIAL,1,"{
  ""annualWorkHeadCount"": 77,
  ""year"": 2015,
  ""headCount"": 78,
  ""name"": ""Universitetskanslersämbetet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1383,
  ""comment"": ""Myndigheten startade 2013-01-01"",
  ""mCode"": ""UKÄ"",
  ""governmentBodyId"": ""UKÄ"",
  ""id"": 4137,
  ""orgNumber"": ""202100-6495"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,4430,4428
45000,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 1999,
  ""headCount"": 0,
  ""name"": ""Örebro universitet"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1159,
  ""comment"": ""Namnändr 990101"",
  ""mCode"": ""ORU"",
  ""governmentBodyId"": ""ORU"",
  ""id"": 256,
  ""orgNumber"": ""202100-2924"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,549,547
93500,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2001,
  ""headCount"": 0,
  ""name"": ""Södertörns högskola"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1234,
  ""comment"": """",
  ""mCode"": ""SH"",
  ""governmentBodyId"": ""SH"",
  ""id"": 741,
  ""orgNumber"": ""202100-4896"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1034,1032
581400,INITIAL,1,"{
  ""annualWorkHeadCount"": 3712,
  ""year"": 2022,
  ""headCount"": 4165,
  ""name"": ""Statens institutionsstyrelse"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1215,
  ""comment"": """",
  ""mCode"": ""SIS"",
  ""governmentBodyId"": ""SIS"",
  ""id"": 5620,
  ""orgNumber"": ""202100-4508"",
  ""ministry"": ""Socialdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,5913,5911
637600,INITIAL,1,"{
  ""annualWorkHeadCount"": 7445,
  ""year"": 2025,
  ""headCount"": 8627,
  ""name"": ""Lunds universitet"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1030,
  ""comment"": """",
  ""mCode"": ""LU"",
  ""governmentBodyId"": ""LU"",
  ""id"": 6182,
  ""orgNumber"": ""202100-3211"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,6475,6473
171900,INITIAL,1,"{
  ""annualWorkHeadCount"": 356,
  ""year"": 2005,
  ""headCount"": 395,
  ""name"": ""Arbetslivsinstitutet"",
  ""vat"": ""Ja"",
  ""consecutiveNumber"": 1181,
  ""comment"": """",
  ""mCode"": ""ALI"",
  ""governmentBodyId"": ""ALI"",
  ""id"": 1525,
  ""orgNumber"": ""202100-3963"",
  ""ministry"": ""Näringsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1818,1816
304300,INITIAL,1,"{
  ""annualWorkHeadCount"": 2935,
  ""year"": 2010,
  ""headCount"": 2935,
  ""name"": ""Kungl. Tekniska högskolan"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1050,
  ""comment"": """",
  ""mCode"": ""KTH"",
  ""governmentBodyId"": ""KTH"",
  ""id"": 2849,
  ""orgNumber"": ""202100-3054"",
  ""ministry"": ""Utbildningsdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3142,3140
175000,INITIAL,1,"{
  ""annualWorkHeadCount"": 0,
  ""year"": 2005,
  ""headCount"": 0,
  ""name"": ""Fortifikationsverket"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1219,
  ""comment"": """",
  ""mCode"": ""FORTV"",
  ""governmentBodyId"": ""FORTV"",
  ""id"": 1556,
  ""orgNumber"": ""202100-4607"",
  ""ministry"": ""Finansdepartementet""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,1849,1847
358800,INITIAL,1,"{
  ""annualWorkHeadCount"": 279,
  ""year"": 2012,
  ""headCount"": 305,
  ""name"": ""Riksrevisionen"",
  ""vat"": ""Rätt till kompensation"",
  ""consecutiveNumber"": 1284,
  ""comment"": """",
  ""mCode"": ""RIKSR"",
  ""governmentBodyId"": ""RIKSR"",
  ""id"": 3394,
  ""orgNumber"": ""202100-5422"",
  ""ministry"": ""Riksdagen och dess verk m.m.""
}","[
  ""annualWorkHeadCount"",
  ""year"",
  ""headCount"",
  ""name"",
  ""vat"",
  ""consecutiveNumber"",
  ""comment"",
  ""mCode"",
  ""governmentBodyId"",
  ""id"",
  ""orgNumber"",
  ""ministry""
]",com.hack23.cia.model.internal.application.data.ministry.impl.GovernmentBodyData,3687,3685
